	Bd21.10	Bd21.14	Bd21.18	Bd21.22	Bd21.2	Bd21.6	col.10	col.14	col.18	col.22	col.2	col.6	sta.10	sta.14	sta.18	sta.22	sta.2	sta.6	Bh.10	Bh.14	Bh.18	Bh.22	Bh.2	Bh.6
Bradi2g40747.v3.1	-0.447401262	-0.363490246	-0.500096986	-0.246080134	-0.312345569	-0.588981324	-1.377032157	-1.22523722	-1.486091841	-0.808456186	-1.197640332	-1.471516919	1.495752652	1.392750022	1.592312314	1.412425006	1.721975517	0.864679988	0.205563369	0.24637356	0.590714502	0.065125781	0.420340013	0.016357451
Bradi2g40790.v3.1	-0.897550117	-0.934955155	-0.749451183	-1.252788622	-1.84493854	-0.261873735	0.102373359	0.309210394	0.160279258	0.086003392	-1.110505342	-1.422244972	0.499735665	0.235180552	0.363719267	-0.090312622	-0.561264896	1.838944053	1.145425707	1.293351044	0.419682556	0.764062186	-0.390393417	2.298311166
Bradi2g40807.v3.1	-1.184120253	-0.148632746	-0.695596477	-0.519640438	-0.401228625	-0.774144902	-1.079496052	-1.757089375	-1.155261896	-0.755129437	-0.186596975	-0.825003872	-0.272143238	0.413317626	0.950554408	0.921779507	2.550038484	0.185775537	0.853753075	0.126141914	0.641238056	1.220661748	1.726334062	0.164489871
Bradi2g40820.v3.1	-0.595947338	-0.090214796	-0.28546914	-0.049895049	1.209247196	-1.647666796	-0.890764391	-1.887433485	-1.672860852	-0.647336106	0.509787517	-1.111965983	-0.246243433	0.142063507	0.997176815	0.713878463	1.554690231	-0.511801736	0.703396437	0.132551686	1.297897617	0.417113734	1.915540121	0.044255784
Bradi2g40850.v3.1	-0.748353957	-0.69551463	-0.761801993	-0.726695032	-0.743007865	-0.712888879	-0.686763009	-0.748342665	-0.774781275	-0.767892533	-0.761455799	-0.796036223	2.063063465	1.615734916	2.15473091	1.215412752	1.31230671	1.55773737	-0.305366184	-0.094480436	-0.181312351	-0.190875949	-0.010777832	-0.212639513
Bradi2g40870.v3.1	0.090141334	-0.179319408	0.519575666	0.309972934	-0.832052424	0.680290999	-0.217800065	0.250169405	0.571846213	1.048934146	-1.699540896	2.254836095	0.359935504	0.467577054	0.989142283	0.514869485	-0.148358977	1.804802517	-1.33562468	-0.986327924	-0.978739627	-0.808342867	-1.104523043	-1.571463723
Bradi2g40900.v3.1	-1.00710663	-0.306511039	-0.845004516	-1.110146651	-1.056653854	-1.147670502	-0.725387087	-0.377668282	-0.784015005	-0.756192129	-0.737638812	-1.042309	1.606298839	0.496045459	1.039100796	1.223202242	1.215411313	2.488205682	0.169158088	0.316318183	-0.204967568	-0.263634939	0.712102821	1.09906259
Bradi2g40942.v3.1	-0.879101073	-0.24884562	-0.275609416	-0.347496888	-0.142876149	-1.162352004	-1.307591148	-1.405056874	-0.790337176	-1.114566348	-1.303048626	-1.051246621	0.656857243	1.246528363	1.246493094	1.478597851	1.971326398	0.361038886	0.528443741	0.514952805	1.400020874	0.47088728	0.694329337	-0.541347927
Bradi2g40950.v3.1	-0.917671545	-0.203069225	1.759632351	0.637632979	-0.953629966	-0.438120246	-1.85534127	-0.442398399	0.064662297	-0.035568797	-1.554341839	-1.880584613	-0.441255917	0.653891383	0.813601103	1.368509723	0.299146214	0.127206586	-0.655321913	0.875313261	1.670889549	1.275908214	0.024825479	-0.193915408
Bradi2g40953.v3.1	1.099597339	1.291828041	1.183776207	0.886071336	2.093927541	1.080519167	0.550983887	0.379962598	0.520433647	0.697549908	0.820577902	0.806445065	-0.919154118	-0.95769924	-0.939063898	-0.94506904	-0.955693324	-0.941993279	-0.959466881	-0.959272749	-0.965525738	-0.965525738	-0.937682894	-0.965525738
Bradi2g40956.v3.1	1.511699876	1.419614453	1.263884578	1.426042961	1.284135058	1.026836524	0.744928684	0.529706253	0.520249604	0.597720694	0.454351511	0.763269359	-0.936315624	-0.933103193	-0.961074722	-0.986646451	-0.951802817	-0.947801205	-0.986646451	-0.986646451	-0.892463284	-0.986646451	-0.986646451	-0.986646451
Bradi2g40970.v3.1	-0.592214038	-0.634087228	-0.53474758	-0.756863092	-0.7642996	-0.466857888	-0.439758108	0.065406768	-0.363851107	-0.40773727	-0.525026093	-0.649421247	1.318457078	1.483912645	1.585529049	1.954876136	1.772671637	2.025613544	-0.739244301	-0.75994824	-0.678798866	-0.840584091	-0.639596372	-0.413431736
Bradi2g40980.v3.1	-0.325977207	-0.113121769	-0.730441746	-0.56517276	-0.516460249	-1.028040463	-0.127355919	-0.960901798	-1.070762001	-0.445467115	-1.325659059	-0.99384898	2.737291996	1.521295702	1.079051261	1.976639068	0.769760405	0.479901758	0.364075518	0.104862751	-0.623429149	-0.15607831	0.430725288	-0.480887222
Bradi2g41020.v3.1	-0.973633402	-0.866762622	-0.932791455	-0.884100035	-0.95098927	-0.733822806	-0.9819868	-0.977729575	-0.931169858	-0.944324605	-0.982885471	-1.00239046	0.371001104	0.023856928	0.721852096	0.530171129	0.397933882	0.903125462	1.1757205	1.805546138	1.05498444	1.220239379	1.584524923	1.37363038
Bradi2g41027.v3.1	0.27501409	0.62979761	-0.383690242	-0.224191043	0.068665841	-0.370552474	1.067921703	1.5548371	0.523922224	-0.688238001	1.128610678	-2.028387397	-0.528904133	-1.601007728	-1.573959247	-0.297532607	-1.352529807	-0.513522419	-0.253773938	0.404306123	1.702381467	1.223456062	0.069271647	1.16810449
Bradi2g41050.v3.1	-0.984238522	-1.151223774	-1.208159082	-0.597592689	-0.026367406	-0.97019554	-0.711066602	-1.862202276	-0.676285015	-0.811036743	-0.524996272	-0.138455596	-0.441194735	1.257361013	1.000858142	0.253326683	0.843927175	-0.136010432	1.580907633	1.795344472	0.653364341	0.646579559	1.806518167	0.400837498
Bradi2g41060.v3.1	0.13929096	-0.760325317	-0.822281319	-0.217879204	-0.075454748	0.805358776	1.590051761	0.444351425	0.192381448	-0.053944485	3.221493181	1.420531172	-0.406678514	-0.826273866	-1.001352294	-1.021317248	-1.026058826	-0.005464856	0.427520408	-0.64784652	-1.05329572	-0.787604445	-0.25547424	0.72027247
Bradi2g41070.v3.1	-0.702056812	-0.987371778	-1.066194682	-0.947384443	-0.365959325	-0.044567762	-0.093526538	0.046709669	-0.794956214	-0.693526632	2.55108866	0.127245958	0.54201908	0.461608737	1.034109897	0.193213148	1.319717385	2.664948842	-0.486260936	-0.659779102	-0.871245454	-0.830572171	-0.367613682	-0.029645846
Bradi2g41100.v3.1	-0.680708648	-0.466808418	-0.711633529	-0.898879417	0.553342095	-0.413853703	-0.27330069	1.283971757	0.438140142	0.139874598	3.503393028	-0.080993744	-0.648916389	-0.012849997	0.36651174	0.334395763	1.073739979	0.851084515	-1.140923937	-1.015896885	-0.564029216	-1.02695918	0.357189375	-0.965889239
Bradi2g41117.v3.1	1.322774671	-0.075765313	0.896912722	1.053789437	0.651515979	1.209655042	0.091576563	-0.134484441	-0.051411848	1.062676125	-0.282977072	3.220842683	-0.719038194	-0.572737302	-0.81043087	-0.584178512	-0.987762721	-0.81230559	-0.711840414	-0.68474958	-0.752900718	-0.778329872	-0.766807374	-0.7840234
Bradi2g41140.v3.1	-0.892474427	-0.470985871	-0.213851929	0.140526183	1.546782646	-0.977635638	-1.3702172	-1.523418101	-0.794178868	-0.951891349	0.546172729	-0.369182753	-1.076633864	0.321717652	0.923002956	0.113518763	1.531096306	-0.105865447	-0.455633657	-0.041665665	0.727051364	1.094000008	2.622294498	-0.322528334
Bradi2g41210.v3.1	-1.421659263	0.258247144	0.244204988	0.534592093	-0.885164979	-1.172334565	-1.408551417	-1.240016236	0.614688703	-0.061148864	-0.5180895	-1.361649421	-0.511711794	-0.587588211	0.563313328	0.115895017	0.076028735	-0.870645645	0.81975736	1.409676477	1.492276789	2.366897339	0.734125171	0.808856752
Bradi2g41220.v3.1	-0.797409525	-0.132624751	-0.643845	-0.33714529	0.505690085	-1.088095902	-1.288529494	-1.627596836	-1.080488716	-0.882667429	-0.961892512	-1.384656935	0.658396278	1.273960853	1.521565901	1.910656329	1.684907991	0.217541196	0.56437766	0.255804818	0.626189238	0.649697447	0.412757416	-0.056592822
Bradi2g41230.v3.1	0.816771487	1.312754354	-0.243649569	0.892968824	1.378463423	0.516108063	0.381419978	-1.587602028	-0.598705011	-0.220779843	-0.360908653	1.587004073	-0.195470822	-0.885526779	-1.19368575	-0.251778423	1.123798027	-1.240031896	-1.196167811	-0.309079403	-0.087038696	0.374419771	1.736750991	-1.750034307
Bradi2g41260.v3.1	-0.347488819	-0.269280236	-0.205324284	-0.237826579	-1.067454804	-1.341177853	-0.912755182	-0.677500673	-0.666763441	-0.822459738	-1.457206257	-1.985926918	0.20341677	0.810372937	1.122605018	1.667641277	0.486593622	0.20967526	1.004008087	1.326779102	0.66189751	0.955873729	-0.21872042	1.761021892
Bradi2g41270.v3.1	0.520162075	0.400305025	-0.426233184	-1.001649679	-1.077980196	-1.166017476	-0.466827896	0.223499144	-0.598154706	-0.939321781	-0.875937096	-1.637195542	0.115258915	1.222883176	0.656838321	0.258670412	0.445649248	-1.17259816	2.035464845	2.532745016	0.86785787	-0.055723489	0.033958517	0.104346641
Bradi2g41288.v3.1	0.663742661	0.105143082	0.23346698	1.180241638	0.787696855	0.532795724	0.957797183	0.586400467	0.599858157	0.849372965	0.115590664	1.865979857	0.344074046	0.790991965	-0.122099384	-0.737140386	-0.483516341	0.663063423	-1.445178367	-1.57019146	-1.708152719	-1.358634744	-1.439250564	-1.412051704
Bradi2g41291.v3.1	1.207582504	0.814541789	1.175974255	0.915219435	1.109282307	1.676400727	1.140689004	0.773302106	0.680526715	0.833688834	0.465053393	0.936038401	-0.972044615	-0.956536671	-0.948762392	-0.977920944	-0.986257457	-0.95936644	-0.997706263	-0.947319814	-0.997706263	-0.997706263	-0.997706263	-0.989266088
Bradi2g41293.v3.1	0.585533832	1.394064085	1.514621936	1.155813355	0.671974212	-0.271541494	0.147099215	1.581060993	1.639496599	1.176636042	0.606730286	0.470211943	-1.050605829	-1.114466893	-1.114466893	-1.114466893	-1.114466893	-1.114466893	-0.897522768	-0.778571183	-0.43271424	-0.598340952	-0.351006322	-0.990605244
Bradi2g41294.v3.1	0.913057585	1.735682913	1.547582816	1.048963936	0.981204686	0.265253259	0.294593246	1.752869129	1.007310903	0.943751124	0.467331605	0.142835513	-0.971484669	-0.983850329	-0.966096484	-0.955314275	-0.97336251	-0.983850329	-0.904581961	-0.927497372	-0.764312474	-0.816074002	-0.901175946	-0.952836367
Bradi2g41330.v3.1	0.861843996	0.987021723	0.613586613	0.90684038	1.470876543	0.970449728	0.718284266	0.664744966	0.251766249	1.013688079	1.204329981	1.140675401	-1.459936716	-1.495659344	-1.218836717	-1.452038016	-0.617681557	-1.681153124	-0.68686221	-0.791504632	-0.7814381	-0.282734653	0.117367945	-0.453630803
Bradi2g41420.v3.1	1.28138837	0.990933343	0.256043953	1.381491715	0.367724549	1.669235743	0.576746522	0.385107305	0.663525287	1.049710224	1.306315441	1.419082291	-0.886296546	-0.897543072	-0.956346512	-0.956346512	-0.956346512	-0.956346512	-0.956346512	-0.956346512	-0.956346512	-0.956346512	-0.956346512	-0.956346512
Bradi2g41490.v3.1	-0.960974785	-0.11724283	-0.750046772	-1.502641852	-0.025911172	-2.03888813	-0.256031292	0.837950382	0.519475805	0.859959432	0.361439471	-2.09453194	-0.130794749	1.284456201	2.086349756	0.182260424	-0.604279546	-0.163393624	-0.036550318	1.050867594	0.255252966	-0.228419917	1.456593675	0.015101221
Bradi2g41500.v3.1	-0.4573272	-0.149414177	-0.488402589	-0.807834385	-0.93237521	-0.896170426	-0.311623693	-0.733333814	-1.090089741	-0.924210228	-1.329504249	-1.144580899	1.002874041	2.043163376	2.267364975	1.18832461	0.295452058	0.022607763	0.305097111	1.504587972	0.791680957	0.341092298	0.201396235	-0.698774785
Bradi2g41510.v3.1	-0.762160807	-0.449431963	-0.567761267	-0.478994159	-0.129516434	-1.449085705	-0.966201066	-1.408957871	-0.946004914	-0.830595214	-0.688439688	-0.933878975	0.167650313	1.151981311	-0.240814796	0.00284948	0.315245481	-0.252952719	0.999308854	1.082358814	1.20094197	1.488009577	2.329968807	1.36648097
Bradi2g41520.v3.1	0.597352645	0.61403491	0.031411896	1.702874425	0.062007385	-1.055990733	1.280976783	-1.144802772	0.820449139	2.186572935	0.403118186	1.328465309	-1.275253386	-0.439373956	0.118108793	-0.428481876	-0.841530595	-0.786179927	-1.428917741	-0.34340535	0.305022565	0.557681544	-0.661273607	-1.602866572
Bradi2g41530.v3.1	1.509942985	-1.223560873	-0.112033214	-0.160883437	-0.588657409	-0.355735024	-1.338965385	-0.644283357	-0.49167266	-0.066567484	-1.78088506	2.799210755	0.486131801	0.170582318	0.159150493	0.545688512	1.335401747	1.557381859	-0.518923599	-0.246042091	-0.410167922	-0.413701762	0.511311451	-0.722722643
Bradi2g41550.v3.1	-0.819025911	-0.590062625	-0.54752057	-0.154724069	-0.745389112	-1.801259323	1.064306937	0.040693412	2.089079633	1.361897118	0.535326452	-0.288869216	0.955453317	0.737808816	0.074917189	0.437682457	2.02724652	-0.131426491	-1.752434488	-0.65665051	-0.256353645	-0.04029476	-0.224163133	-1.316237999
Bradi2g41560.v3.1	-1.400168924	-0.704808779	-0.824387214	-0.964636508	-1.255603279	-1.185686716	-0.381032981	-0.16836492	0.205869898	-0.526282666	-0.392940801	-1.950359438	0.959161652	0.197698711	-0.345028998	0.969156545	-0.270045485	0.741419569	0.660071883	1.532579893	1.52551787	1.333013641	0.647708912	1.597148133
Bradi2g41590.v3.1	0.451792619	2.078762585	2.175826094	0.407324756	-0.575086531	-1.170336982	-0.363274742	1.364061745	0.933439661	-0.179505286	-1.117589059	-1.048532016	-0.632795691	0.39180563	0.545830879	0.036343135	-0.648218619	-1.197751963	-0.771064625	0.951359419	0.841747703	-0.246961521	-0.820169749	-1.407007443
Bradi2g41630.v3.1	1.13185589	0.713756838	1.136655451	0.846437078	0.244880224	1.436236402	0.89607722	1.111976656	1.000727453	0.863125682	0.131212927	0.658650192	-1.33830786	-1.401348228	-1.585337462	-1.224446489	-1.63701164	-1.640050464	-0.382873634	-0.303944908	-0.014935863	0.086050096	-0.674338088	-0.055047472
Bradi2g41640.v3.1	0.424822471	0.852004648	0.41980188	0.867964875	0.883075854	-0.127660505	1.538925286	0.892576348	1.226231092	0.89076851	1.616761783	0.607822547	0.020283265	0.204312183	-0.509858499	-0.379360509	-0.672911243	-0.300385575	-1.338749621	-1.407415258	-1.45438462	-1.494291576	-1.415089195	-1.345244143
Bradi2g41696.v3.1	0.805059614	0.503685714	-0.660368357	0.432923322	0.618449305	0.148879941	1.620558303	0.42810297	0.840362338	0.954229746	1.38101295	2.036164153	-1.386901561	-1.208299988	-1.083951516	-1.567216472	-1.129955487	-1.204777635	0.349905408	-0.538681417	-1.174878783	0.118725584	-0.123786197	-0.159241937
Bradi2g41720.v3.1	-0.15852324	-0.310741483	0.341443297	0.021982454	-0.000984138	-1.327751444	-1.776731598	-0.672896462	-1.444352772	-1.044624775	-1.776295672	0.134955766	0.289537498	-0.478588759	0.630622688	0.766690176	1.637415459	0.692200439	1.165269353	-0.365890518	1.595764848	0.44223283	1.820110212	-0.180844158
Bradi2g41760.v3.1	1.020841627	1.208093625	0.80030025	0.06776146	0.888614	1.088801443	1.331895294	0.904573657	1.124685812	0.845641166	1.384315422	0.459723257	-1.101855882	-1.427745699	-1.310759131	-1.423464058	-1.194512578	-1.145240694	-0.424972441	-0.573821354	-0.593860206	-1.018532399	-0.708752763	-0.201729807
Bradi2g41780.v3.1	-0.396385317	-0.686822084	-0.699264276	-0.380191283	-0.219778415	-0.487043813	-1.262349654	-1.667117017	-1.207042946	-1.095825299	-1.170809183	-0.941985046	0.94730077	1.455481409	1.435425092	1.057291945	1.408757641	1.868254363	0.081045918	0.001598158	0.446820532	0.420370709	1.053508529	0.038759268
Bradi2g41817.v3.1	1.392024355	1.454981491	1.39660616	0.897593329	1.659431807	0.555629618	0.444427085	0.262392584	1.245836722	1.091474283	-0.635141349	0.774642821	-1.122563613	-1.132346049	-1.096355464	-1.13903574	-1.112238623	-1.061737657	-0.721572593	-0.664892295	-0.631287363	-0.260388256	-0.765229192	-0.832252061
Bradi2g41880.v3.1	1.059757582	0.195102858	0.217142621	-0.263451369	-0.318082426	0.826194376	1.581566906	2.124979163	0.601819323	1.353890081	0.831626638	0.09592661	-1.848094662	-0.313150519	-0.79936738	-1.584348857	-1.560247802	-0.045740367	-1.27557036	0.605881107	-0.623258256	0.101644989	-0.296811607	-0.667408649
Bradi2g41890.v3.1	1.815190049	1.141575871	0.875448769	0.582861173	0.426311751	1.293066877	1.055820594	1.307592619	0.309016936	0.569308735	-0.066167705	0.316022265	-1.162064467	-1.429931385	-1.560275973	-1.351470541	-1.727995914	-1.247776032	0.089879946	-0.08104011	-0.247851355	-0.342339289	-0.802998035	0.23781522
Bradi2g41927.v3.1	-0.644734499	-0.634556468	-0.597102859	-0.59845386	-0.545807184	-0.636528869	-0.598788956	-0.576743447	-0.662016487	-0.579686203	-0.662016487	-0.662016487	-0.469264659	-0.300403306	-0.588014474	-0.200714485	-0.60372904	-0.551874077	1.069518727	2.168241013	2.036877081	1.428473942	2.028696841	1.380644244
Bradi2g41950.v3.1	0.413605018	-0.459816749	-0.418935507	-0.085642326	-0.582770974	0.419029698	-0.936351468	-1.379346369	-1.237263604	-0.27373236	-1.748272214	2.082216202	1.329178084	0.897102729	-0.306853526	0.156352131	-0.802897223	2.528650509	0.954617428	0.043823636	-0.347075054	-0.180969993	-0.447608792	0.382960723
Bradi2g41957.v3.1	-0.920707118	-0.923914721	-1.001315068	-0.315352474	-0.581671994	-0.687315583	-0.436085492	-1.264019992	-0.775581304	-0.486260559	-0.992881777	-0.123623882	1.795434157	1.596331396	1.429511681	2.320407854	0.33690545	1.393306308	-0.298784702	-0.261423287	0.150803045	-0.348478714	0.947261795	-0.552545018
Bradi2g41970.v3.1	-0.346654023	-0.270677681	0.829334986	0.983249213	-0.417205405	0.503334525	0.47941765	-0.280479915	1.836285555	1.145886223	0.201566697	3.023747148	-0.17642728	-0.516803285	-0.218252621	-1.054511909	-0.739011297	0.434274238	-0.566018809	-0.948479298	-0.888277726	-0.546998665	-1.271117309	-1.196181013
Bradi2g41973.v3.1	-1.082927345	-0.968114593	-0.650222554	-0.937441049	-0.729182964	-0.546821661	-1.252704681	-1.168034973	-1.270001159	-0.905255656	-1.114614975	-0.916750278	1.15537863	1.458691752	1.069863184	1.289047502	1.229799586	1.295343434	0.400129276	0.587832144	0.77128391	0.698578263	0.752668157	0.833456051
Bradi2g41977.v3.1	-0.49913929	-0.40097857	-0.719749244	-0.963376348	0.950764845	-0.305750475	-1.53512644	-0.894442407	-1.612009867	-1.352866391	-0.356941614	-1.261847703	0.409557982	0.90531341	1.505997472	1.316959769	1.933367534	0.13801976	0.358632064	0.272745511	0.594515717	0.138638844	1.574845237	-0.197129797
Bradi2g42006.v3.1	0.30113828	0.40725574	0.615191874	0.664828203	0.562583848	0.56395033	2.016846935	1.367851218	1.574855194	0.997849481	1.293177599	0.778178798	-0.879132508	-1.032031063	-1.138265479	-0.996544645	-1.179816523	-0.959354244	-0.691462275	-0.752913487	-0.836983538	-0.773554987	-0.928130674	-0.975518076
Bradi2g42023.v3.1	-0.332662382	-0.41009149	-0.427159093	-0.394994079	-0.271404837	0.114188884	0.398548619	0.904919634	0.370017836	3.703940634	-0.28879964	2.083285647	-0.638687579	-0.486808679	0.232713045	-0.741490576	-0.305433525	0.196473841	-0.579994575	-0.806430017	-0.902797633	-0.712069757	-0.128564147	-0.576700132
