Gene,BhBd.10.1,BhBd.10.2,BhBd.10.3,BhBd.14.1,BhBd.14.2,BhBd.14.3,BhBd.18.1,BhBd.18.2,BhBd.18.3,BhBd.22.1,BhBd.22.2,BhBd.22.3,BhBd.2.1,BhBd.2.2,BhBd.2.3,BhBd.6.1,BhBd.6.2,BhBd.6.3
Bradi2g59450.v3.1,13.18122048,15.53986638,16.1273474,11.02419362,14.92869824,15.0167862,12.18965456,12.01578634,14.19746429,9.485797596,7.236567163,10.79210555,8.888413606,5.747634192,8.221219432,16.16321353,8.517914238,11.14329922
Bradi2g59460.v3.1,5.649094491,4.570548937,9.163265568,5.209234349,5.249652129,8.298750267,1.583072021,6.808945593,7.327723503,9.073371613,9.539111261,9.479552168,6.388547279,8.046687868,16.44243886,5.016169716,7.140016347,7.210370085
Bradi2g59470.v3.1,10.00360483,11.88342724,10.26285744,4.118929485,6.069910274,7.113214515,6.173980882,7.209471804,5.953775346,8.45473264,4.276153324,6.854445414,6.110784354,7.554033509,7.685052947,7.431362542,10.02107557,7.210370085
Bradi2g59480.v3.1,137.4612993,144.8864013,148.8114328,184.6249569,162.4111127,190.4760776,194.0846298,212.278892,193.7266901,193.4277858,194.2360414,163.7774936,141.6590918,150.4237977,127.6076234,138.9664795,103.4676053,109.7942718
Bradi2g59490.v3.1,21.30179381,44.33432469,25.8404089,30.89197114,25.4280025,35.96125116,33.71943405,31.04078138,38.47054839,37.94319038,41.44579375,37.91820867,43.88654218,47.45903661,38.78270906,52.39110592,34.57271073,33.26602562
Bradi2g59497.v3.1,23.42020425,12.34048213,17.41020458,17.68716779,16.24111127,21.33964354,23.11285151,21.82867852,25.4180409,40.62395927,27.63052917,34.70974486,25.13754473,35.47111387,23.233881,21.17938325,19.29057048,12.12653151
Bradi2g59510.v3.1,61.43390259,65.58737724,68.54122645,52.8192134,82.02581451,70.34178798,64.11441685,75.09866463,89.99360427,65.7819442,64.63570216,74.37802471,44.99759388,86.37873099,85.78663755,71.52686447,54.23907155,58.01070478
Bradi2g59520.v3.1,14.12273623,16.45397617,15.02775553,9.328163835,13.94438847,7.903571683,13.45611218,10.81420771,10.7625939,12.37277947,8.716774083,17.5007117,22.08215255,12.15214086,22.87643668,28.79652985,13.52845203,10.97942718
Bradi2g59530.v3.1,18.3595571,20.56747021,20.89224549,17.08144287,21.98291829,14.62160761,13.61441938,23.63104647,17.86132604,16.4970393,16.11780868,12.54217672,34.1648398,32.84362395,45.75287336,14.86272508,13.77897892,18.6814134
Bradi2g59537.v3.1,7.532125988,10.96931745,4.764898095,2.544044682,5.577755387,8.693928852,6.332288084,5.206840747,9.159654379,9.898223578,13.48632971,13.12553377,11.11051701,7.22559727,5.71910917,4.830385652,7.515806681,7.865858275
Bradi2g59550.v3.1,128.0461418,97.5812198,117.2897993,112.301401,96.95451275,124.8764326,118.5720944,138.7823322,100.7561982,151.3603355,136.6724389,146.2767819,165.8244663,158.9631399,151.0202265,148.2556827,192.6551779,172.3933939
Bradi2g59610.v3.1,86.14869099,103.0658785,107.3934725,84.92263439,90.55649922,93.06455657,82.63635949,88.71655581,79.91798445,90.93992912,90.78602441,88.96195112,93.88386871,79.31735184,63.26764519,119.830721,91.31705117,122.5762915
Bradi2g59620.v3.1,2.589168309,2.742329362,1.832653114,4.603509425,2.296722806,0.395178584,1.899686425,3.204209691,0.915965438,0,2.302544097,4.375177924,3.888680952,3.284362395,2.502110262,1.486272508,0.250526889,1.310976379
Bradi2g59650.v3.1,114.276474,136.2023583,114.5408196,131.5634536,127.6321674,125.6667898,153.2413716,192.0523183,141.7456515,159.1964292,185.1903324,154.0062629,187.9066189,171.9363714,211.249595,145.4689218,200.7973018,203.2013388
Bradi2g59660.v3.1,262.212136,224.1854253,202.8746997,259.4925576,207.3612591,221.4975964,234.2946591,239.1141482,225.7854804,220.4416876,220.550831,275.6362092,345.259316,315.2987899,321.1637243,177.2379966,216.0794421,278.9102247
Bradi2g59690.v3.1,16.82959401,23.30979958,19.05959238,32.8302909,31.99006766,32.4046439,25.64576674,28.63762411,23.81510138,34.02514355,30.42647557,22.31340741,45.69200119,46.14529165,34.31465502,20.62203105,19.66636082,23.26983073
Bradi2g59710.v3.1,15.53500985,12.11195468,11.72897993,14.65854317,10.82740752,17.98062558,16.14733461,16.02104845,15.34242108,13.19763144,14.47313433,12.10465892,9.860583844,22.99053677,25.91471343,21.55095137,10.52212935,9.504578749
Bradi2g59740.v3.1,22.59637797,31.30826022,31.33836824,26.28846172,20.67050526,27.26732231,22.16300829,26.83525616,21.29619643,17.52810425,16.61121099,19.25078287,19.99893061,13.3016677,13.22543996,31.5832908,36.20113551,27.03888782
Bradi2g59770.v3.1,57.90321854,63.07357533,67.99143051,71.2332511,55.44945061,66.78518072,67.43886809,66.68761419,66.86547696,69.69999103,54.10978629,80.94079159,76.80144881,92.29058331,84.35686026,54.43473062,58.24750178,75.21726975
Bradi2g59810.v3.1,10.1212943,7.769933192,10.26285744,8.237858971,10.171201,12.84330399,9.498432125,9.612629072,14.65544701,7.423667684,5.591892808,7.291963207,5.416377041,9.524650946,6.79144214,12.26174819,9.645285241,8.849090559
Bradi2g59836.v3.1,6.119852366,1.828219575,3.848571539,5.330379334,4.429393983,10.0770539,8.865203317,12.41631255,11.67855933,6.186389736,4.605088195,7.291963207,8.332887755,14.1227583,9.293552401,2.972545017,5.010537787,2.458080711
Bradi2g59840.v3.1,4.001441931,6.398768511,9.163265568,3.149769606,8.694736338,7.113214515,7.757052902,5.607366959,1.373948157,6.392602728,7.72996947,4.666856452,8.05512483,7.718251629,3.931887554,2.972545017,4.760010898,3.277440948
Bradi2g59850.v3.1,48.84112946,26.50918383,32.2546948,11.87220852,37.23971979,36.75160833,36.56896368,14.81946982,21.29619643,23.508281,43.91280529,23.91763932,38.33128367,34.15736891,42.17843013,57.22149157,22.79794693,21.13949411
Bradi2g59860.v3.1,28.59854086,19.88188787,19.05959238,30.77082616,32.97437743,40.50580488,39.10187892,18.82473193,29.31089401,23.09585502,20.22949457,16.18815832,49.16403776,55.17728824,55.04642576,24.70928045,20.79373182,24.08919097
Bradi2g59880.v3.1,34.60070376,44.33432469,36.28653165,38.76639516,40.52075237,32.4046439,28.81191078,28.437361,38.47054839,29.28224475,33.22242198,36.45981603,35.41477296,34.48580515,32.16998908,41.8014143,27.80848472,36.70733862
Bradi2g59890.v3.1,6.708299708,5.484658724,6.047755275,11.50877356,6.398013532,7.113214515,14.24764819,8.411050438,14.42645565,6.186389736,7.401034599,10.93794481,7.916243368,10.34574154,13.40416212,4.830385652,4.00843023,4.096801185
Bradi2g59910.v3.1,0,0,0.183265311,0,0.328103258,0.197589292,0,0,0.457982719,0,0,0.291678528,0,0,0,0,0.501053779,0
Bradi2g59920.v3.1,18.59493603,16.45397617,21.99183736,18.89861764,17.06136942,11.46017894,25.32915233,25.63367753,24.2730841,22.68342903,16.77567842,14.00056936,17.77682721,20.03461061,12.86799563,18.94997448,14.53055958,17.04269293
Bradi2g59930.v3.1,18.47724657,15.76839383,18.14326582,16.59686293,11.15551077,17.78303629,11.39811855,14.41894361,25.64703226,14.64112238,24.9990502,21.1466933,19.16564184,22.33366429,16.97860535,17.8352701,15.4074037,15.40397246
Bradi2g59937.v3.1,58.72704482,56.21775192,60.29428744,42.64303467,37.40377142,56.11535895,60.7899656,59.27787928,71.21631279,57.32721156,55.58999321,70.14868605,61.38560646,61.25335867,63.98253384,61.12295691,60.00119,57.19134454
Bradi2g59950.v3.1,20.24258859,21.25305256,14.84449022,13.20480335,9.022839596,14.81919691,12.34796176,6.408419381,13.51049021,10.10443657,9.868046132,14.58392641,5.555258504,5.911852311,11.08077402,42.17298243,45.47063042,42.44286028
Bradi2g59960.v3.1,5.296026086,7.312878299,4.581632784,5.209234349,4.757497241,3.75419655,3.79937285,14.41894361,8.70167166,4.124259824,9.868046132,10.79210555,11.52716139,22.16944617,8.936108078,7.059794415,5.511591566,9.340706701
Bradi2g60010.v3.1,9.415157486,12.79753702,9.529796191,11.14533861,10.82740752,5.73008947,9.498432125,11.81552323,5.495792627,5.15532478,7.072099728,4.666856452,11.52716139,10.67417778,5.897831332,7.802930669,8.267387349,6.554881896
Bradi2g60057.v3.1,6.708299708,7.312878299,10.26285744,6.541829183,13.12413032,15.80714337,9.81504653,8.411050438,21.06720507,13.19763144,12.17059023,9.917069961,8.05512483,7.554033509,11.43821834,12.26174819,10.77265624,8.357474417
Bradi2g60070.v3.1,14.5934941,15.53986638,17.59346989,15.74884803,15.42085313,15.80714337,19.94670746,21.82867852,8.243688941,23.71449399,20.39396201,8.750355848,11.66604286,16.09337574,8.936108078,19.69311074,20.54320493,11.63491537
Bradi2g60090.v3.1,7.061368114,3.199384256,10.99591868,4.361219455,8.858787967,4.346964426,6.965516892,8.411050438,5.495792627,13.19763144,11.51272049,3.208463811,4.721969728,7.882469749,10.00844105,2.972545017,10.52212935,7.53811418
Bradi2g60097.v3.1,88.14941196,126.832733,65.60898147,78.86538515,80.38529822,90.89107436,98.1504653,117.7547061,119.762481,121.6656648,94.07537312,124.6925708,120.4102281,110.0261402,111.8800731,100.8807465,114.1149981,118.1517462
Bradi2g60110.v3.1,17.77110975,13.94017426,21.25877612,18.29289271,26.5763639,18.77098275,20.57993627,24.43209889,16.9453606,15.25976135,18.42035278,20.41749698,23.47096718,24.30428172,28.59554585,8.174498796,16.03372092,18.35366931
Bradi2g60120.v3.1,66.02379187,45.47696192,65.42571616,49.66944379,62.33961903,51.76839453,44.00940218,57.27524822,52.66801268,43.51094115,54.6031886,59.50241977,35.69253589,50.08652653,34.31465502,52.0195378,61.88014167,55.88036816
Bradi2g60140.v3.1,18.24186763,18.0536683,19.426123,9.691598789,20.67050526,21.33964354,26.75391715,23.23052026,32.51677304,10.72307554,22.6965061,25.95938902,31.52609201,36.45642259,24.84238046,20.43624699,23.5495276,23.92531892
Bradi2g60143.v3.1,30.7169513,25.13801915,20.15918425,28.34792646,29.03713834,19.36375062,23.27115871,30.64025517,22.21216187,25.36419792,21.87416893,22.16756815,35.83141735,42.3682749,42.35715229,19.32154261,18.66425326,21.46723821
Bradi2g60150.v3.1,100.6244956,127.0612604,105.92735,132.4114685,125.1713929,130.2113435,108.4404334,111.5465499,133.7309539,130.5328234,95.22664517,102.0874849,85.27321803,138.1074387,124.2119023,81.93077203,91.69284151,87.67154536
Bradi2g60170.v3.1,17.18266241,12.34048213,20.52571487,15.50655806,20.17835037,21.73482213,22.4796227,29.63893964,21.98317051,28.2511798,29.43967096,19.83413992,15.27696088,21.34835557,17.51477183,13.7480207,16.03372092,13.27363584
Bradi2g60180.v3.1,3.530684057,4.570548937,5.681224652,6.057249243,6.562065161,5.532500178,6.015673679,4.205525219,9.159654379,4.124259824,5.756360244,5.833570565,1.249933163,7.882469749,5.004220524,4.087249398,6.012645345,4.260673232
Bradi2g60230.v3.1,16.24114666,15.31133894,17.7767352,12.72022341,18.04567919,32.99741178,15.1974914,19.82604746,21.29619643,16.29082631,15.95334125,13.27137304,20.55445646,29.39504344,31.99126692,21.17938325,16.28424781,13.10976379
Bradi2g60250.v3.1,6.472920771,11.65489979,7.147347143,5.936104258,4.429393983,4.939732302,4.749216063,4.60605143,17.63233468,11.34171452,4.934023066,8.312838055,5.416377041,5.090761713,8.399941594,7.245578479,8.142123904,6.718753943
Bradi2g60260.v3.1,7.061368114,5.484658724,7.697143077,3.876639516,4.429393983,4.149375134,3.00783684,7.609998015,5.724783987,4.949111789,7.236567163,5.250213509,3.19427364,5.911852311,11.6169405,5.75930597,3.507376451,1.966464569
Bradi2g60270.v3.1,20.595657,12.34048213,6.964081832,9.328163835,10.66335589,7.508393099,13.13949777,3.604735902,19.92224827,8.660945631,9.374643825,10.79210555,7.49959898,2.955926156,11.25949618,16.72056572,6.263172234,6.554881896
Bradi2g60300.v3.1,48.01730318,65.35884979,57.72857308,22.53296718,37.07566816,46.63107293,28.33698917,32.84314933,54.27095219,45.77928405,56.08339552,57.60650933,53.19160017,48.93699969,55.58259225,50.16169716,33.0695494,36.70733862
Bradi2g60310.v3.1,87.56096462,81.81282597,69.27428769,78.25966022,88.42382804,80.61643117,86.43573234,96.12629072,75.10916591,85.37217836,87.16774083,82.25334497,110.9662886,128.0901334,116.8842937,72.64156885,82.4233466,95.53740363
Bradi2g60317.v3.1,4.825268211,3.199384256,0.733061245,1.332594834,2.952929322,1.185535752,3.79937285,3.003946585,1.144956797,2.474555895,2.631478968,8.021159527,4.30532534,3.941234874,2.144665939,2.229408763,0.626317223,1.802592521
Bradi2g60350.v3.1,31.30539864,20.33894277,23.45795985,23.986707,27.06851879,28.45285806,23.74608031,38.65077939,34.34870392,20.82751211,30.26200814,34.12638781,30.83168469,22.00522805,38.78270906,15.7916454,14.0295058,25.56403939
Bradi2g60370.v3.1,6.825989177,14.6257566,10.99591868,5.814959273,7.382323306,9.879464604,12.34796176,9.612629072,9.159654379,11.96035349,13.15739484,7.437802471,10.55499116,10.50995966,7.863775109,7.059794415,3.507376451,7.701986228
Bradi2g60380.v3.1,25.42092521,31.07973277,35.92000103,31.13426111,30.513603,24.10589363,23.42946591,37.44920076,39.61550519,26.80768886,21.70970149,27.41778166,31.66497347,40.89031182,28.59554585,23.03722388,15.78319403,21.63111026
Bradi2g60390.v3.1,68.61296018,62.15946554,62.8600018,49.30600884,63.48798043,54.9298232,54.77429192,39.05130561,73.27723503,68.25650009,69.07632292,74.08634618,78.3291449,60.10383183,75.06330786,46.44601589,64.00962023,59.97716935
Bradi2g60400.v3.1,47.42885583,47.99076383,44.71673597,50.51745869,71.52651025,71.92250232,50.97491907,60.47945791,85.64276844,67.63786112,68.58292062,51.33542097,60.1356733,56.81946944,37.71037609,42.91611868,45.72115731,47.0312776
Bradi2g60409.v3.1,155.232409,188.9921985,159.2575556,99.46003257,122.8746701,162.8135767,169.3887062,136.5794381,257.8442708,164.557967,178.611635,193.5287035,280.12391,308.565847,239.6664187,153.8292046,149.9403433,182.8812049
Bradi2g60441.v3.1,6.119852366,9.141097873,5.314694029,12.35678846,5.577755387,4.544553718,9.181817721,5.206840747,15.57141244,3.299407859,4.276153324,3.500142339,45.96976412,26.93177164,20.55304858,7.059794415,5.636855011,8.357474417
Bradi2g60445.v3.1,22.8317569,30.16562298,27.12326608,29.31708634,22.31102155,15.80714337,34.19435565,21.62841541,27.02098042,33.40650458,25.98585481,36.45981603,29.16510714,22.49788241,30.02532314,34.92740395,42.58957119,26.54727168
Bradi2g60450.v3.1,31.0700197,38.39261107,24.1910211,25.19815685,35.5992035,24.69866151,32.61128363,14.81946982,23.12812731,19.59023417,31.57774762,11.95881966,27.35964813,40.39765746,44.68054039,13.93380477,20.29267804,21.95885435
Bradi2g60456.v3.1,1.883031497,1.371164681,2.382449048,2.907479637,2.788877693,1.778303629,6.015673679,5.206840747,12.82351613,2.886981877,1.973609226,7.291963207,6.666310204,2.299053677,1.787221616,2.229408763,2.380005449,4.260673232
Bradi2g60497.v3.1,7.41443652,11.19784489,11.17918399,13.08365837,8.038529822,14.22642903,7.757052902,12.41631255,12.13654205,15.67218733,8.552306648,4.22933866,9.721702381,13.63010394,6.433997816,10.77547569,7.014752902,3.605185043
Bradi2g60510.v3.1,0,0.914109787,1.832653114,0.484579939,0.328103258,0.790357168,0,1.602104845,0.686974078,0.412425982,0.986804613,0.437517792,0.138881463,0.985308719,0,0,0.501053779,0.491616142
Bradi2g60537.v3.1,6.943678646,7.084350852,5.864489963,6.178394228,7.218271677,6.520446639,9.023510519,9.212102861,5.953775346,5.980176745,7.072099728,3.208463811,9.305057993,14.77963078,10.72332969,7.988714733,4.133693675,5.243905517
Bradi2g60548.v3.1,9.415157486,2.742329362,7.880408388,7.026409122,5.0856005,1.580714337,5.382444871,4.806314536,7.785706222,3.299407859,4.934023066,4.95853498,4.166443878,4.926543593,4.468054039,8.174498796,8.643177683,6.882625991
Bradi2g60554.v3.1,14.35811517,9.141097873,14.4779596,9.933888759,6.72611679,9.48428602,14.72256979,11.61526013,22.44115323,10.51686255,20.06502713,19.1049436,18.74899745,15.7649395,5.540387009,6.316658161,7.265279792,6.227137801
Bradi2g60590.v3.1,2.589168309,4.570548937,3.665306227,4.603509425,3.937239096,3.951785842,6.173980882,1.40184174,0.915965438,1.237277947,1.973609226,1.166714113,3.333155102,1.149526838,3.753165393,2.043624699,4.760010898,5.243905517
Bradi2g60597.v3.1,7.885194394,6.855823405,9.713061502,16.96029788,5.0856005,8.693928852,10.92319694,11.61526013,13.73948157,5.15532478,15.62440638,7.291963207,13.19373895,13.63010394,10.54460753,6.874010352,9.144231462,11.14329922
Bradi2g60640.v3.1,5.76678396,4.799076383,7.330612454,4.603509425,8.530684709,13.23848257,5.699059275,4.806314536,6.869740784,17.32189126,12.17059023,5.833570565,8.61065068,9.360432826,5.71910917,5.387737843,7.641070126,6.882625991
Bradi2g60660.v3.1,18.83031497,16.45397617,13.56163304,20.71579241,12.46792381,11.46017894,10.28996814,10.41368149,13.73948157,14.43490938,14.8020692,13.4172123,9.999465306,18.22821129,12.86799563,18.94997448,16.40951125,16.05946064
Bradi2g60670.v3.1,33.30611961,35.87880915,29.32244982,29.07479637,24.27964109,27.66250089,34.51097006,27.23578237,29.31089401,27.01390185,30.75541044,34.70974486,21.38774524,35.47111387,24.48493613,29.53966611,42.58957119,39.32929137
Bradi2g60680.v3.1,9.532846954,11.42637234,7.330612454,6.541829183,9.350942854,11.46017894,8.548588913,11.41499702,8.243688941,12.78520546,9.703578696,11.08378407,10.83275408,11.98792274,9.472274563,16.72056572,13.40318858,10.16006694
Bradi2g60690.v3.1,26.48013043,16.68250362,13.74489835,11.75106353,20.67050526,25.29142939,22.16300829,27.23578237,32.7457644,21.23993809,18.91375509,18.08406875,29.58175153,24.30428172,20.9104929,12.07596413,11.90002724,23.10595868
Bradi2g60700.v3.1,8.709020674,10.05520766,5.497959341,10.90304864,7.874478193,10.27464319,4.432601659,9.612629072,11.44956797,6.186389736,3.289348711,3.208463811,5.277495578,5.911852311,3.931887554,8.174498796,7.390543236,7.865858275
Bradi2g60710.v3.1,7.767504926,6.398768511,6.597551209,7.268699092,5.249652129,9.089107436,10.13166093,4.005262113,15.57141244,16.4970393,5.920827679,4.666856452,12.77709456,6.076070431,7.863775109,4.830385652,6.012645345,5.243905517
Bradi2g60720.v3.1,6.825989177,9.141097873,6.964081832,11.38762858,10.82740752,11.85535752,12.66457617,15.62052224,18.77729148,16.08461331,17.43354817,16.91735464,12.49933163,14.77963078,8.936108078,12.63331632,8.01686046,4.916161422
Bradi2g60730.v3.1,14.12273623,13.71164681,16.86040864,15.991138,19.85024711,24.8962508,24.37930912,17.6231533,34.80668664,20.20887314,29.6041384,21.58421109,24.72090034,39.0839125,18.5871048,14.49115696,12.52634447,17.69818112
Bradi2g60740.v3.1,33.54149854,29.70856809,33.9040826,41.67387479,48.88738545,44.06241213,43.05955897,58.27656375,62.28564978,43.30472815,45.22854477,51.04374245,54.30265187,81.94484176,47.54009498,32.69799519,32.56849562,38.018315
Bradi2g60750.v3.1,25.18554627,22.62421724,32.07142949,23.25983709,19.68619548,20.15410779,20.73824347,15.82078535,24.73106682,23.508281,18.58482021,28.00113871,22.6376784,36.29220447,21.08921506,26.93868922,13.02739825,21.7949823
Bradi2g60755.v3.1,2.589168309,0.914109787,0.366530623,1.090304864,0.984309774,0.98794646,1.899686425,0,2.289913595,5.361537772,1.644674355,1.458392641,1.527696088,2.955926156,2.3233881,1.857840636,0.751580668,3.605185043
Bradi2g60765.v3.1,0.235378937,0.457054894,1.466122491,2.422899697,1.968619548,2.766250089,2.216300829,4.806314536,2.747896314,2.062129912,0.822337178,4.083499396,4.166443878,3.612798635,0.714888646,0.743136254,0.250526889,0
Bradi2g60790.v3.1,1.412273623,2.285274468,4.03183685,2.907479637,2.296722806,3.951785842,3.482758446,4.005262113,3.892853111,5.773963754,4.440620759,6.125249093,8.61065068,7.718251629,4.646776201,1.114704381,1.002107557,5.243905517
Bradi2g60800.v3.1,102.5075271,100.7806041,96.94734971,140.2858925,138.2955233,108.2789321,112.2398063,136.9799643,130.2960835,83.92868742,75.65502034,86.62852289,71.80171616,62.73132175,63.08892303,63.53814974,90.44020706,77.18373432
Bradi2g60810.v3.1,14.12273623,8.455515533,17.59346989,11.02419362,22.31102155,13.83125045,13.93103378,15.01973293,16.71636924,7.423667684,13.81526458,15.02144421,4.860851191,16.42181198,12.86799563,6.316658161,8.142123904,4.260673232
Bradi2g60817.v3.1,30.48157236,29.02298575,22.17510267,26.16731673,30.84170626,34.9733047,37.36049969,41.45446287,49.46213365,40.41774628,37.00517299,42.00170807,48.19186752,36.45642259,47.54009498,28.23917766,34.82323762,30.31632877
Bradi2g60830.v3.1,50.13571361,57.5889166,54.97959341,46.03509425,50.856005,45.84071576,51.29153348,49.26472399,51.06507316,56.91478557,57.72806987,36.45981603,50.55285238,72.74862705,63.98253384,37.15681271,57.12013078,51.29195083
Bradi2g60850.v3.1,62.1400394,79.75607894,62.8600018,77.16935536,63.15987717,58.88160904,80.26175146,68.08945593,77.62807086,100.2195137,104.9302239,75.25306029,91.24512092,90.15574775,83.64197161,93.63516803,80.04334115,59.8132973
Bradi2g60860.v3.1,11.76894686,15.53986638,16.86040864,22.65411217,14.43654335,15.41196478,23.42946591,19.62578436,10.53360254,18.97159519,13.81526458,14.29224788,20.55445646,16.42181198,7.148886463,14.11958883,14.53055958,14.91235631
Bradi2g60870.v3.1,29.89312502,33.59353468,39.40204194,30.64968117,23.78748621,39.12267983,42.10971576,29.83920274,20.60922235,43.71715414,27.3015943,28.43865651,19.16564184,23.48319113,33.59976637,32.88377925,32.31796873,44.2454528
Bradi2g60886.v3.1,8.709020674,7.769933192,11.72897993,11.62991855,8.858787967,8.298750267,9.81504653,9.212102861,16.02939516,15.25976135,13.15739484,7.000284678,10.13834677,7.882469749,5.361664847,14.11958883,15.53266714,13.10976379
Bradi2g60898.v3.1,15.29963091,5.484658724,12.09551055,4.361219455,7.546374935,3.556607257,6.965516892,1.602104845,8.70167166,6.598815719,10.196981,11.3754626,8.61065068,3.941234874,5.361664847,22.66565575,18.03793603,23.26983073
Bradi2g60904.v3.1,56.49094491,46.39107171,57.72857308,48.33684896,66.27685812,50.38526948,44.16770938,35.84709591,43.27936694,40.21153329,46.54428425,58.48154492,67.63527228,45.98107353,71.31014246,82.67390828,70.89910969,77.18373432
Bradi2g60910.v3.1,321.2922492,352.389323,298.1726616,183.776942,285.2857829,309.4248314,301.2586056,218.8875745,294.4828883,249.3115064,323.1785108,252.5936055,246.9312405,246.3271796,333.6742756,271.2447328,215.202598,314.634331
Bradi2g60926.v3.1,5.060647148,7.312878299,4.764898095,4.48236444,7.546374935,9.48428602,7.440438498,15.82078535,7.098732144,10.72307554,10.69038331,3.354303075,9.721702381,16.75024822,6.433997816,5.20195378,4.885274343,9.176834654
Bradi2g60932.v3.1,15.06425198,8.68404298,17.59346989,15.14312311,25.92015738,16.39991124,28.97021798,17.22262709,21.06720507,31.13816167,27.95946404,23.62596079,21.94327109,31.69409711,18.5871048,14.86272508,11.27371002,13.43750789
Bradi2g60940.v3.1,9.297468017,1.828219575,14.29469429,10.66075867,12.46792381,2.963839381,16.30564182,13.41762808,44.19533238,5.773963754,15.95334125,56.00227743,48.46963044,13.46588582,2.680832423,1.300488445,2.254742004,1.638720474
Bradi2g60950.v3.1,33.07074067,27.42329362,26.94000077,19.62548755,29.03713834,38.52991196,29.12852518,28.83788722,34.11971256,33.61271757,31.57774762,30.18872767,31.10944762,36.94907695,33.59976637,31.95485893,34.07165695,26.21952758
Bradi2g60990.v3.1,59.31549216,57.36038915,45.44979722,58.87646264,63.98013532,70.14419869,61.89811602,53.67051232,61.82766706,53.20295173,69.56972523,46.66856452,38.19240221,68.31473782,67.73569923,50.71904935,51.10748543,38.67380319
Bradi2g61000.v3.1,78.2634966,77.01374958,90.53306381,146.9488666,116.312605,106.5006284,102.7413742,118.7560217,119.762481,102.9002826,81.08244572,91.14954008,102.6334009,52.22136208,63.44636736,83.04547641,106.2234011,95.53740363
Bradi2g61010.v3.1,127.5753839,142.8296543,117.106534,187.7747265,151.5837052,172.2978627,165.272719,217.0852065,193.7266901,168.4760138,177.6248304,200.5289882,197.6283213,223.3366429,185.6923259,117.2297441,134.7834665,132.7363584
Bradi2g61017.v3.1,51.78336617,62.61652043,65.97551209,93.88736327,88.42382804,93.45973516,84.53604592,99.73102662,36.1806348,54.44022968,71.70780189,37.91820867,45.55311973,51.56448961,45.21670688,49.9759131,60.62750723,43.42609256
Bradi2g61050.v3.1,7.885194394,37.93555617,20.89224549,18.4140377,421.9407898,53.94187674,25.17084513,380.0993746,30.68484217,42.47987619,120.5546302,4.95853498,13.47150187,16.25759386,180.5093832,373.4259677,455.8336752,14.25686812
Bradi2g61060.v3.1,7.41443652,5.02760383,4.764898095,6.057249243,7.874478193,5.137321594,5.699059275,5.607366959,5.495792627,2.474555895,11.51272049,7.875320263,5.555258504,12.15214086,6.79144214,11.89018007,6.012645345,9.832322844
Bradi2g61070.v3.1,61.66928153,80.21313384,61.57714462,65.29714684,61.35530925,54.33705532,85.16927473,67.2884035,56.10288307,68.46271308,55.91892808,62.71088358,95.96709065,95.08229134,89.53980294,76.54303418,89.18757261,74.23403747
Bradi2g61090.v3.1,4.472199806,5.941713618,7.330612454,8.116713986,7.546374935,6.125268055,1.583072021,1.602104845,1.831930876,4.124259824,3.618283582,2.916785283,4.860851191,7.554033509,5.361664847,2.972545017,2.755795783,2.294208664
Bradi2g61110.v3.1,42.60358762,54.84658724,41.41796037,44.21791948,35.43515187,46.23589435,49.70846146,40.45314734,58.85077938,47.63520097,45.39301221,64.31511548,58.60797721,54.0277614,38.96143122,37.34259677,44.8443132,52.60292721
Bradi2g61120.v3.1,5.649094491,5.941713618,2.74897967,10.90304864,6.562065161,3.75419655,6.965516892,6.00789317,3.205879033,6.598815719,5.591892808,6.125249093,6.944073129,2.627489916,2.502110262,4.458817525,2.505268894,0.983232284
Bradi2g61140.v3.1,16.00576773,3.656439149,9.163265568,15.02197812,10.99145914,5.532500178,8.865203317,7.209471804,8.70167166,6.186389736,12.00612279,12.54217672,11.66604286,9.524650946,8.221219432,9.660771305,5.010537787,4.916161422
Bradi2g61180.v3.1,38.9552141,26.05212894,32.80449073,20.95808238,41.99721703,37.5419655,34.19435565,32.04209691,25.18904954,48.25383994,38.15644504,22.16756815,27.49852959,39.0839125,37.53165393,46.44601589,28.3095385,39.00154728
Bradi2g61190.v3.1,7.061368114,5.484658724,5.681224652,12.8413684,10.82740752,7.113214515,9.656739328,9.612629072,5.495792627,12.78520546,11.18378562,14.87560494,10.13834677,18.06399317,8.399941594,5.20195378,2.505268894,7.210370085
Bradi2g61240.v3.1,28.48085139,30.16562298,30.42204169,19.38319758,20.67050526,15.0167862,25.96238114,24.03157268,24.73106682,19.59023417,24.67011533,29.45953135,23.05432279,30.38035216,26.09343559,12.63331632,24.80216205,33.42989767
Bradi2g61247.v3.1,21.18410434,26.05212894,14.66122491,6.784119152,23.13127969,27.06973302,14.24764819,9.612629072,15.57141244,13.19763144,16.11780868,10.79210555,15.27696088,15.10806702,15.72755022,17.8352701,9.018968017,18.02592521
Bradi2g61270.v3.1,2.589168309,0.457054894,1.099591868,1.938319758,0.656206516,0.395178584,0,0,2.747896314,2.062129912,0.986804613,0.875035585,1.388814626,1.313744958,5.361664847,0.371568127,2.12947856,2.621952758
Bradi2g61300.v3.1,9.88591536,19.19630553,12.46204117,10.4184687,20.342402,13.04089328,25.01253793,18.82473193,27.47896314,25.7766239,29.6041384,22.60508594,15.27696088,12.80901334,15.72755022,19.13575855,14.28003269,11.79878741
