Gene,BhBs.10.1,BhBs.10.2,BhBs.10.3,BhBs.14.1,BhBs.14.2,BhBs.14.3,BhBs.18.1,BhBs.18.2,BhBs.18.3,BhBs.22.1,BhBs.22.2,BhBs.22.3,BhBs.2.1,BhBs.2.2,BhBs.2.3,BhBs.6.1,BhBs.6.2,BhBs.6.3
Bradi1g23320.v3.1,5.795319459,1.872486479,2.663733009,7.246403972,1.682089748,1.642221515,2.614476487,2.062599482,0.953932455,2.53781342,3.02884164,3.924746903,4.888220768,6.181079886,4.10537528,2.286112287,1.677159449,2.548250269
Bradi1g23330.v3.1,13.03946878,13.80958779,14.26999826,12.61873795,15.9798526,22.99110121,14.2162159,11.1380372,14.78595306,20.93696071,13.62978738,16.60469844,19.55288307,20.94699295,18.66079673,21.90857608,15.48147184,20.89565221
Bradi1g23340.v3.1,38.8769347,55.94053357,46.04452772,36.60683386,42.38866164,40.02914943,52.6163393,37.53931057,39.82668001,40.18204582,46.44223848,45.5874448,51.03877567,57.34668561,62.88688497,31.05302523,44.50923154,43.82990463
Bradi1g23350.v3.1,44.67225416,50.55713495,62.78799235,79.83538169,94.19702586,83.54801958,84.15346193,128.0874278,84.18453919,71.90471357,76.22584793,82.11778135,64.40949718,69.19375539,74.083363,51.81854517,61.40983829,50.62523869
Bradi1g23400.v3.1,34.04750182,26.21481071,36.3409289,39.23053185,35.3238847,41.87664864,41.17800467,51.3587271,39.5881969,41.02798362,47.45185236,35.62462573,38.81822375,37.42987264,38.44124126,37.72085274,44.38021927,44.84920474
Bradi1g23410.v3.1,12.91873296,15.21395265,9.893865461,6.871589973,11.27000131,9.032218333,8.170239022,7.837878031,16.45533486,10.78570703,18.00478086,11.3213853,18.69025588,16.13948637,17.16793299,6.667827504,12.643202,2.888016972
Bradi1g23440.v3.1,8.81371501,15.21395265,6.278799235,11.99404795,10.59716541,12.72721674,10.29450117,7.425358134,10.49325701,17.76469394,11.44229064,9.660915453,15.5272895,8.756529839,14.18220551,19.05093572,12.51418974,18.00763524
Bradi1g23450.v3.1,12.07358221,8.894310778,11.98679854,8.995535965,8.578657713,8.621662955,14.2162159,7.837878031,3.815729822,9.305315873,8.076911039,6.49092757,12.79563672,19.91681297,7.837534625,11.43056143,14.44937372,7.474867457
Bradi1g23470.v3.1,64.83513644,74.43133756,71.54025795,100.5750896,84.27269635,89.70635027,72.22491295,64.76562373,58.66684601,72.75065137,64.44701933,55.55026386,100.3522969,71.76920534,92.9307677,56.39076975,66.57032891,66.08462365
Bradi1g23480.v3.1,22.09465544,18.25674317,27.39839666,17.74119593,16.14806158,18.88554742,23.20347882,20.62599482,20.50954779,20.09102291,19.51920168,17.20850565,25.73504463,27.64316282,23.32599591,19.24144508,19.22282753,15.28950162
Bradi1g23490.v3.1,12.79799714,15.44801346,7.230132452,10.74466796,12.44746413,11.29027292,19.28176409,11.5505571,18.12471665,19.668054,9.086524919,16.00089122,11.21415353,5.322596569,16.42150112,17.90787958,10.57900576,4.416967134
Bradi1g23497.v3.1,44.18931087,34.40693906,50.61092717,47.47643982,50.6309014,45.16109167,42.81205248,42.48954932,50.55842014,31.29969885,42.067245,43.77602315,54.92059804,68.33527207,45.15912808,39.24492759,29.15677196,38.7334041
Bradi1g23510.v3.1,51.79566766,49.15277009,61.2658592,65.09269775,67.62000785,59.32525223,70.91767471,73.2222816,50.08145391,61.96494434,64.95182627,79.70255249,63.40309879,48.24676244,80.61464186,61.34401303,76.37526107,66.59427371
Bradi1g23520.v3.1,81.13447242,67.64357407,70.77919137,63.71837975,81.24493481,74.51580125,91.99689139,77.96626041,86.33088721,75.92291815,82.62006917,113.0629012,125.5122568,139.5893874,124.6541221,76.39425226,89.2764876,76.27762473
Bradi1g23550.v3.1,13.52241207,7.958067538,12.74786511,9.245411964,9.756120536,11.49555061,15.68685892,4.53771886,11.44718946,8.459378067,9.086524919,6.038072158,9.776441536,12.01876645,10.07683023,8.763430433,6.450613266,7.474867457
Bradi1g23560.v3.1,39.48061381,37.21566878,38.43386198,51.5993938,44.91179626,44.33998091,56.86486359,45.99596844,51.03538636,60.90752208,63.43740545,54.64455303,43.41890212,46.87318914,59.34133359,44.96020831,49.79873442,64.21590679
Bradi1g23570.v3.1,55.77994979,88.24092535,65.45172536,61.96924776,78.89000916,70.20496977,74.83938944,87.45421803,81.56122494,93.47612764,85.48064183,101.1377087,67.14114996,81.04082517,85.46644901,77.34679904,74.56908936,62.51707328
Bradi1g23580.v3.1,7.485620967,9.362432397,6.088532591,7.496279971,9.419702586,17.24332591,8.170239022,9.900477512,16.21685174,3.80672013,8.076911039,7.849493806,9.632670337,3.777326597,8.583966494,9.144449148,10.32098123,9.003817619
Bradi1g23590.v3.1,14.246827,16.15019589,15.60186477,17.86613393,13.45671798,11.7008283,19.93538321,13.20063668,13.8320206,10.99719149,16.826898,10.71757808,22.71584945,17.856453,18.66079673,20.57501058,21.15801151,16.47868508
Bradi1g23600.v3.1,86.92979188,96.90117531,100.0802545,73.46354372,111.0179233,99.76495705,115.0369654,75.07862114,102.0707727,100.0321456,103.4854227,108.0814916,117.6048408,131.1762509,114.9505078,83.82411719,87.21229136,88.33934267
Bradi1g23610.v3.1,3441.091664,2900.247496,3330.807861,3833.347701,2497.903275,2770.838251,1479.466882,1155.46823,1127.071196,1013.222008,948.0274332,1091.683446,1290.634054,799.7630586,701.4593489,2034.258917,1566.982975,2186.568615
Bradi1g23620.v3.1,37.06589737,40.49252012,34.81879576,34.23301187,34.14642188,43.10831477,38.56352818,45.3771886,30.52583857,39.33610801,37.0191756,41.66269789,37.09296936,41.8939859,45.34573605,40.57849309,34.57528711,36.01527047
Bradi1g23630.v3.1,9.658865764,8.426189158,8.561998957,11.49429596,11.60641926,7.184719129,7.843429461,19.59469508,16.93230108,10.36273813,12.45190452,10.11377087,13.22695031,15.62439638,24.07242778,10.85903336,12.90122653,14.10031816
Bradi1g23635.v3.1,4.346489594,0.93624324,1.902666435,3.248387987,2.691343596,3.694998409,2.941286048,5.156498704,3.10028048,3.595235678,1.6826898,0.301903608,3.594279977,1.030179981,1.679471705,0.381018714,5.160490613,2.208483567
Bradi1g23640.v3.1,14.72977029,15.68207427,14.4602649,12.99355195,9.419702586,13.5483275,8.170239022,12.37559689,8.585392098,8.88234697,17.83651188,10.56662628,11.93300952,12.36215977,25.37868355,10.28750529,15.22344731,9.003817619
Bradi1g23653.v3.1,0,0,0,0,0,0,0.16340478,0,0,0,0,0.150951804,0.287542398,0,0,0,0,0
Bradi1g23660.v3.1,4.467225416,5.383398628,1.712399791,7.246403972,5.046269243,6.77416375,3.59490517,2.887639274,1.430898683,4.864142388,5.384607359,3.320939687,2.875423981,2.747146616,2.799119509,5.334262003,6.06357647,3.397667026
Bradi1g23675.v3.1,34.89265257,40.49252012,41.28786164,31.23449988,43.22970651,26.07026655,41.99502857,40.42694984,52.22780193,34.47196562,36.68263764,55.55026386,41.98119013,41.03550258,32.84300224,28.00487552,43.34812115,34.99597037
Bradi1g23750.v3.1,68.33647528,68.81387812,66.21279193,56.59691378,86.12299508,100.5860678,97.38924914,77.96626041,76.31459643,107.222617,90.86524919,91.4767932,76.1987355,88.59547837,90.31825616,114.6866331,78.95550638,64.89544019
Bradi1g23770.v3.1,342.2860555,314.3436677,319.8382277,306.2230368,348.8654136,346.0981843,309.6520589,282.576129,327.4373153,341.7588739,341.4177604,371.0395341,399.9714758,376.3590864,429.5715406,305.577009,259.3146533,297.1259814
Bradi1g23780.v3.1,40.08429292,35.57724311,40.14626177,24.11303391,40.20194497,37.97637254,58.00869706,24.54493383,46.5042072,56.25486414,61.08163973,44.37983036,59.37750521,30.90539943,52.4368388,51.43752646,34.70429937,35.33573707
Bradi1g23840.v3.1,9.175922476,7.724006728,4.94693273,3.748139986,5.382687192,9.853329091,6.536191218,4.743978808,5.723594732,9.305315873,4.71153144,2.415228863,5.463305564,7.898046521,8.21075056,7.62037429,8.256784981,5.436267241
Bradi1g23880.v3.1,20.04214646,15.91613508,22.83199722,18.49082393,26.24060006,23.1963789,19.77197843,33.4141116,17.1707842,38.0672013,29.61534048,27.77513193,23.57847665,15.10930639,41.80018467,36.19677788,21.41603604,22.08483567
Bradi1g23895.v3.1,2.897659729,0.93624324,3.234532939,1.999007992,2.354925647,2.258054583,2.451071707,1.237559689,3.577246708,1.480391162,2.86057266,3.471891491,2.444110384,1.373573308,1.119647804,3.048149716,1.290122653,2.888016972
Bradi1g23900.v3.1,80.77226495,79.11255376,58.98265948,83.08376968,74.51657582,71.23135822,71.73469861,87.04169813,94.91627931,64.07978885,78.74988263,88.15585351,73.03576912,80.52573518,60.83419733,60.96299432,61.79687509,62.17730657
Bradi1g23910.v3.1,11.83211056,7.958067538,6.849599165,6.121961976,10.09253849,6.979441439,11.76514419,7.837878031,5.246628505,10.15125368,11.7788286,14.64232498,14.37711991,8.584833175,11.19647804,9.71597722,6.966662328,8.154400862
Bradi1g23920.v3.1,72.07928577,61.3239322,63.92959221,47.85125382,73.67553094,64.66247216,65.36191218,52.18376689,70.35251858,54.35150408,64.27875035,71.24925147,79.64924428,77.09180191,79.86820999,70.67897154,64.11909587,63.70625674
Bradi1g23930.v3.1,29.70101222,31.36414853,28.34972988,41.60435384,23.54925647,44.33998091,28.4324318,28.2576129,34.81853462,21.99438297,32.30764416,41.36079428,38.81822375,50.13542574,36.94837752,27.43334744,24.64134268,23.10413578
Bradi1g23940.v3.1,17.74816584,26.68293233,18.64613106,14.11799395,25.23134621,17.03804822,17.48431151,25.57623357,19.31713222,19.03360065,12.78844248,14.03851777,11.78923832,28.32994948,24.25903574,18.2888983,18.70677847,20.55588551
Bradi1g23960.v3.1,4.70869706,2.106547289,7.230132452,7.371341972,7.232985915,6.158330682,5.392357755,2.475119378,5.246628505,9.093831422,10.0961388,6.038072158,11.21415353,3.262236607,5.598239018,9.71597722,4.515429286,6.965217403
Bradi1g23970.v3.1,89.82745161,93.62432397,81.8146567,91.70449165,89.15075662,85.39551879,73.36874642,94.46705626,103.5016714,60.48455318,95.57678063,115.0252746,106.3906873,112.6330113,103.0075979,89.53939791,89.53451214,87.99957597
Bradi1g23980.v3.1,56.26289308,70.6863646,51.1817271,47.10162582,49.78985653,52.14053311,68.13979344,72.39724181,61.05167714,64.71424221,54.85568747,51.32361335,32.92360459,44.12604252,49.82432726,50.86599839,52.37897972,65.2352069
Bradi1g23990.v3.1,28.01071072,25.04450666,24.54439701,31.98412788,20.52149492,31.61276417,29.08605092,29.90769249,31.95673726,43.77728149,24.23073312,20.68039714,15.5272895,22.49226292,20.15366046,14.09769244,28.51171064,18.34740194
Bradi1g24000.v3.1,3.380603017,4.915277009,6.849599165,6.621713974,8.410448738,4.105553788,2.614476487,5.362758653,6.20056096,6.767502453,5.552876339,6.339975766,3.306737578,4.464113251,5.971454952,4.381715217,5.547527409,1.698833513
Bradi1g24010.v3.1,7.968564255,2.808729719,7.230132452,17.61625793,8.242239763,9.853329091,8.823858144,8.250397927,5.246628505,8.88234697,8.076911039,13.13280694,7.188559953,5.322596569,5.038415116,15.81227665,10.57900576,13.5906681
Bradi1g24030.v3.1,3.018395551,4.213094579,12.74786511,4.372829983,9.587911561,5.131942235,6.536191218,5.981538497,3.338763594,6.556018002,5.889414299,3.471891491,4.169364773,3.262236607,11.19647804,6.096299432,6.837650062,8.494167565
Bradi1g24040.v3.1,10.50401652,13.34146617,15.22133148,12.24392395,13.12030003,12.93249443,11.60173941,15.26323616,7.631459643,8.88234697,18.00478086,14.03851777,12.07678072,12.87724976,12.87594974,10.09699593,8.772834042,6.965217403
Bradi1g24060.v3.1,21.3702405,19.19298641,24.54439701,21.73921192,30.27761546,22.58054583,25.81795531,39.60191005,30.04887234,23.89774304,21.20189148,19.47278271,24.44110384,35.36951268,19.59383656,26.09978194,16.51356996,15.96903502
Bradi1g24070.v3.1,71.23413501,64.13266192,75.53585746,76.4620557,71.3206053,69.79441439,62.42062613,82.71023922,82.03819116,83.53635841,85.31237285,63.70166127,87.55666023,108.5122913,91.06468803,74.48915868,78.31044505,86.64050916
Bradi1g24080.v3.1,8.2100359,6.553702678,7.991199026,14.24293195,8.242239763,9.032218333,11.43833463,2.887639274,9.062358326,13.112036,11.7788286,12.67995153,10.92661113,10.98858646,11.9429099,6.477318146,6.06357647,7.81463416
Bradi1g24090.v3.1,53.84817664,75.60164161,58.41185955,66.34207774,51.64015525,51.93525542,59.64274486,82.09145937,61.76712649,55.83189524,54.51914951,71.70210688,61.6778444,74.85974529,59.52794156,64.77318146,63.60304681,58.6097562
Bradi1g24100.v3.1,388.1656679,399.3077417,396.3254184,455.0241942,422.8773625,398.4439951,438.9052403,451.5030266,442.1476931,448.7700064,424.8791745,466.2901224,507.9436463,501.6976508,451.2180648,300.6237657,340.4633682,335.5196188
Bradi1g24110.v3.1,303.288385,345.0056338,297.5770304,294.8536789,296.5524225,306.0690349,310.3056781,355.1796308,284.987321,340.2784827,331.4898906,278.6570301,271.7275662,266.6449184,420.6143582,330.1527161,374.0065572,359.4731713
Bradi1g24121.v3.1,36.7036899,25.9807499,47.18612758,32.10906588,37.67881035,35.30776258,35.13202779,28.05135295,27.90252432,34.68345007,32.47591314,30.79416801,26.16635823,23.17904957,22.76617201,31.43404395,24.89936721,28.20063632
Bradi1g24130.v3.1,102.6254487,101.1142699,104.2661206,97.70151562,123.4653875,99.35440167,123.6974188,135.9253058,144.9977332,160.9396677,137.6440256,129.0637924,147.0779366,194.7040164,184.3686717,103.6370903,130.818437,110.254295
Bradi1g24140.v3.1,9.296658298,14.74583103,13.31866504,19.74020392,14.6341808,16.42221515,9.967691607,10.31299741,14.30898683,9.305315873,18.67785678,22.34086699,14.6646623,13.04894643,9.330398363,15.24074858,9.030858573,13.5906681
Bradi1g24147.v3.1,77.87460522,105.5614253,84.4783897,91.70449165,83.43165148,77.59496659,80.06834242,109.9365524,93.96234686,67.88650898,72.86046833,89.51441975,60.8152172,62.84097884,62.32706107,81.5380049,81.92278848,95.47444343
Bradi1g24200.v3.1,23.5434853,25.27856747,24.35413037,20.98958392,15.13880773,32.43387492,26.79838399,12.37559689,20.50954779,24.53219639,12.78844248,30.03940899,20.41551027,28.67334281,28.36441102,12.38310822,17.80369261,16.64856843
Bradi1g24210.v3.1,37.42810484,51.96149981,32.15506275,33.98313587,45.92105011,40.85026019,27.28859833,42.90206922,61.52864337,49.48736169,47.62012134,45.28554119,34.21754538,53.56935901,59.34133359,36.57779659,37.67158147,45.01908809
Bradi1g24220.v3.1,17.98963749,20.59735127,17.12399791,21.36439792,32.29612315,21.96471277,32.35414653,35.88923098,36.2494333,44.2002504,37.0191756,28.07703554,31.3421214,25.06771287,29.48405883,33.33913752,38.7036796,27.69098626
Bradi1g24230.v3.1,71.83781412,36.51348635,59.9339927,24.23797191,49.11702063,42.69775939,41.50481423,15.26323616,47.21965654,37.6442324,43.41339684,28.22798734,47.73203809,44.46943585,27.80458712,56.39076975,39.99380225,39.24305415
Bradi1g24240.v3.1,40.80870785,35.3431823,49.84986059,41.22953984,53.49045397,42.69775939,43.13886204,34.2391514,51.51235259,46.94954827,42.9085899,34.4170113,39.53707974,39.49023261,41.0537528,36.00626852,31.73701727,44.84920474
Bradi1g24250.v3.1,58.79834534,52.19556062,43.00026143,33.10856987,53.49045397,52.55108848,45.0997194,62.0842444,54.85111618,64.07978885,66.12970913,66.87164915,59.80881881,36.91478265,63.44670887,57.34331653,68.76353742,50.45535533
Bradi1g24260.v3.1,58.31540205,75.83570242,55.93839318,60.22011577,59.88239501,66.09941598,49.67505325,66.41570331,80.84577559,66.82908673,77.06719283,69.28687802,71.31051474,77.6068919,69.97798772,57.53382589,55.21724956,54.19278906
Bradi1g24270.v3.1,25.95820174,31.36414853,28.92052981,35.98214386,35.3238847,31.20220879,39.38055209,32.17655192,31.47977103,16.91875613,33.99033396,30.19036079,42.41250372,25.06771287,27.61797916,12.00208951,17.80369261,11.55206789
Bradi1g24277.v3.1,21.49097633,27.15105395,28.53999652,20.98958392,27.58627186,26.48082193,25.16433619,30.32021238,35.77246708,29.18485433,42.9085899,40.30413166,30.6232654,42.58077255,35.64212175,23.05163223,20.64196245,30.57900323
Bradi1g24287.v3.1,6.761206035,1.872486479,3.80533287,9.245411964,11.27000131,8.621662955,9.314072485,16.91331575,10.01629078,5.07562684,12.28363554,13.88756596,4.60067837,2.575449953,13.80898958,4.191205859,4.12839249,4.247083782
Bradi1g24297.v3.1,42.86121683,44.47155389,44.90292786,30.23499588,41.71582574,39.61859405,50.32867238,49.29612761,45.31179163,51.81369066,50.64896298,47.54981825,43.13135972,57.34668561,59.52794156,35.05372173,37.15553241,43.15037123
Bradi1g24310.v3.1,10.02107323,5.617459438,4.566399444,3.748139986,2.186716672,1.642221515,4.738738633,6.187798445,4.531179163,2.960782323,1.34615184,4.075698707,6.901017555,4.292416588,1.866079673,2.857640359,4.257404756,6.455567349
Bradi1g24320.v3.1,18.23110913,22.23577694,14.26999826,23.36340591,16.14806158,22.37526814,26.63497921,18.56339534,21.94044647,32.99157446,26.0816919,21.58610797,26.16635823,18.37154299,26.68493932,28.76691294,25.02837947,17.15821848
Bradi1g24330.v3.1,47.20770642,70.92042541,52.32332696,41.47941584,45.58463216,50.2930339,54.74060145,44.13962891,69.16010302,67.04057118,63.94221239,51.77646876,63.54686999,87.22190506,82.85393747,54.29516682,51.47589386,54.53255577
Bradi1g24340.v3.1,2.897659729,5.617459438,0.761066574,2.998511988,0.33641795,0.205277689,2.941286048,1.237559689,3.338763594,0.845937807,1.6826898,2.415228863,16.67745909,14.42251973,6.531278854,6.477318146,10.96604255,11.72195124
Bradi1g24347.v3.1,7.485620967,4.681216199,7.991199026,4.497767983,4.037015394,4.926664545,4.248524291,3.712679067,1.907864911,3.383751227,5.384607359,7.849493806,8.194958347,8.756529839,10.45004617,1.905093572,3.87036796,3.057900323
Bradi1g24360.v3.1,7.485620967,13.80958779,11.22573197,6.996527973,5.719105142,6.979441439,9.314072485,3.712679067,5.246628505,10.15125368,5.552876339,4.377602315,6.901017555,8.584833175,5.225023083,8.382411719,3.87036796,4.756733836
Bradi1g24400.v3.1,16.4200718,15.21395265,35.0090624,14.61774594,18.33477825,16.21693746,18.62814497,23.30737414,25.27921007,15.64984942,19.18266372,25.35990306,26.59767183,28.15825281,14.92863738,18.47940765,20.38393792,18.34740194
Bradi1g24410.v3.1,102.5047129,66.0051484,98.93865461,94.20325164,93.35598099,99.97023474,101.8011782,75.69740098,93.96234686,76.76885595,80.26430345,95.09963649,103.6590345,91.34262498,63.44670887,104.5896371,77.53637146,112.2928952
Bradi1g24467.v3.1,3.742810484,3.979033769,2.283199722,1.624193994,1.009253849,1.026388447,3.104690828,2.26885943,1.192415569,1.057422258,0.33653796,2.868084275,2.444110384,2.575449953,2.425903574,0.952546786,0.258024531,1.698833513
Bradi1g24500.v3.1,118.3211056,80.048797,72.68185781,104.9479196,93.18777201,70.61552515,89.87262924,110.7615922,88.95420146,91.14979867,81.94699325,89.66537155,89.13814342,93.23128828,99.27543858,100.2079219,102.6937632,111.4434784
Bradi1g24541.v3.1,1.931773153,2.574668909,4.566399444,5.497271979,6.391941041,1.231666136,6.536191218,2.475119378,6.20056096,4.652657937,3.87018654,3.924746903,2.300339185,0.686786654,3.732159345,0.762037429,1.548147184,3.057900323
Bradi1g24547.v3.1,64.83513644,71.85666865,71.3499913,82.08426568,94.86986176,92.58023792,86.60453363,103.9550139,98.73200913,90.09237641,68.31720587,91.4767932,92.1573386,97.69540153,88.45217648,85.34819205,82.18081301,74.40890787
Bradi1g24560.v3.1,22.69833455,24.57638504,30.82319624,4.497767983,17.83015132,16.42221515,27.12519355,11.34429715,30.04887234,30.87672994,46.44223848,27.32227652,26.88521422,4.807506578,28.73762696,43.62664281,13.41727559,22.76436907
Bradi1g24567.v3.1,218.2903663,209.7184857,237.0722378,246.627611,238.0156993,246.3332273,242.656099,295.7767657,306.6892844,290.3681521,274.7832443,310.2059571,300.6255772,265.2713451,294.0941564,232.8024346,240.0918258,280.3075296
Bradi1g24580.v3.1,14.72977029,19.19298641,14.4602649,19.49032792,15.47522568,13.95888288,14.37962068,27.63883306,14.30898683,20.30250736,16.99516698,30.79416801,21.70945106,15.96778971,28.36441102,21.14653865,15.73949637,13.93043481
Bradi1g24590.v3.1,40.56723621,46.81216199,36.15066226,44.10311383,50.46269243,50.49831159,36.11245648,55.07140616,52.22780193,47.16103272,48.46146624,48.60648087,45.7192413,33.48084938,43.47965637,53.34262003,51.21786933,44.67932139
Bradi1g24597.v3.1,335.7663211,379.6466337,333.537426,204.6484432,320.6063059,393.9278859,368.1509703,310.627482,391.5892729,326.3205089,402.4994001,334.207294,286.1046861,360.2196,391.1302994,294.7179757,258.2825552,310.8865329
Bradi1g24610.v3.1,41.53312279,52.19556062,41.28786164,39.10559385,41.54761676,39.00276098,43.4656716,58.57782528,43.88089295,41.23946807,53.67780461,48.00267366,46.86941089,55.62971898,66.61904431,34.67270302,40.12281452,37.71410399
Bradi1g24625.v3.1,4.70869706,1.40436486,4.94693273,3.123449988,1.682089748,2.668609962,2.777881267,1.443819637,1.669381797,3.80672013,5.216338379,6.189023962,5.463305564,3.090539943,1.679471705,1.905093572,3.225306633,4.247083782
Bradi1g24630.v3.1,83.66992468,88.24092535,58.03132626,59.47048777,61.22806681,79.64774348,77.61727071,92.61071673,82.99212362,60.48455318,78.07680671,75.32495017,85.40009224,125.1668677,113.6442521,60.5819756,66.44131664,63.02672333
Bradi1g24640.v3.1,3.984282128,2.808729719,2.283199722,1.249379995,3.53238847,2.052776894,6.372786437,2.887639274,2.146348025,1.057422258,4.87980042,5.434264942,3.01919518,0.686786654,5.784846985,1.905093572,4.902466082,2.718133621
Bradi1g24680.v3.1,115.9063892,144.1814589,112.8281196,105.9474236,118.5873272,144.5154933,132.6846817,113.2367115,135.6968918,105.7422258,152.9565028,114.1195638,153.835183,230.5886191,175.0382733,109.3523711,105.532033,105.3276778
Bradi1g24690.v3.1,12.43578967,15.44801346,13.88946497,10.99454396,16.48447953,19.09082511,15.8502637,10.93177725,33.86460217,20.30250736,21.8749674,13.28375875,14.9522047,15.10930639,21.0867003,15.05023922,5.676539674,8.324284213
Bradi1g24700.v3.1,15.45418522,18.25674317,14.4602649,12.49379995,15.47522568,22.37526814,21.24262146,17.73835554,19.07864911,15.01539607,24.73554006,27.02037291,22.28453585,14.25082307,24.44564371,19.24144508,14.83641051,12.40148464
Bradi1g24710.v3.1,5.191640348,1.40436486,1.522133148,1.249379995,3.027761546,2.052776894,4.248524291,1.856339534,2.384831138,10.57422258,1.6826898,2.113325255,3.450508778,0.343393327,3.358943411,4.572224574,4.12839249,2.038600216
