Gene,Bs.10.1,Bs.10.2,Bs.10.3,Bs.14.1,Bs.14.2,Bs.14.3,Bs.18.1,Bs.18.2,Bs.18.3,Bs.22.1,Bs.22.2,Bs.22.3,Bs.2.1,Bs.2.2,Bs.2.3,Bs.6.1,Bs.6.2,Bs.6.3
Bradi1g65977.v3.1,1.895578998,1.482403359,2.996177008,2.155540906,1.859016965,1.617908303,2.800452862,2.343514843,1.146030572,1.373968922,2.112786372,1.842034248,2.069047566,2.463450498,1.740858342,1.233438128,1.291307563,1.877043475
Bradi1g66000.v3.1,39.61760106,32.6128739,33.73955849,37.02911343,32.80618173,34.24572576,30.1290101,28.77836227,29.14192025,32.74625931,31.9936222,27.89366147,23.44920574,18.02208522,28.82087699,31.87963162,41.91783013,51.09729459
Bradi1g66010.v3.1,29.66581132,31.58659465,26.57478738,27.48314656,30.40039507,32.62781745,36.40588721,39.46478995,34.5446358,31.37229039,31.5911867,41.8404922,25.74814748,28.26485308,29.78802052,31.12059277,34.76597285,36.83176418
Bradi1g66020.v3.1,41.60795901,35.00752548,38.68976398,54.27344068,63.97205438,51.32364674,110.7627391,64.02482551,91.51872708,75.91178295,69.82255915,49.20862919,49.77208866,103.3352656,73.69633647,63.28486396,50.75832037,37.91627819
Bradi1g66030.v3.1,503.5605608,506.2977626,467.9246876,544.8899477,567.6562979,619.2094612,583.4598687,498.4187368,629.2526432,808.9242029,718.8504108,606.2924153,714.970881,855.2062887,594.4064094,395.1746003,508.1791918,422.9187509
Bradi1g66035.v3.1,17.15498993,10.14876146,11.7241709,21.24747465,28.54137811,17.61722375,64.31384849,27.37225337,38.71946146,36.41017644,22.83821459,19.73608123,20.69047566,26.96830019,23.40487326,45.54233088,42.11649283,25.40265502
Bradi1g66040.v3.1,21.42004268,15.50821976,27.6169359,20.70858942,22.19884964,21.57211071,34.28140573,25.21621971,27.25915574,27.93736808,24.95100096,29.60412184,18.27658683,15.55863472,26.30630383,21.72748703,22.84621073,18.72872267
Bradi1g66050.v3.1,13.55338984,15.85031284,17.97706205,14.1649831,23.72980479,21.39234312,12.36061953,17.99819399,14.07980417,16.48762707,15.5943756,17.49932535,20.00079313,24.24553911,22.82458715,24.28924314,17.28365508,15.60031688
Bradi1g66080.v3.1,132.5957509,143.3370017,134.5674282,151.5037323,128.1628166,126.0170801,155.0871482,149.4225064,140.5524637,164.8762707,151.2151389,123.6794424,171.3861067,166.4773916,105.8055014,164.047271,138.5672347,140.2777157
Bradi1g66090.v3.1,43.1244222,29.42000512,44.16104373,32.4870808,27.88525447,29.48188464,35.72991583,17.99819399,32.74373062,39.61610392,39.94172332,18.68349023,33.44960231,19.05932754,38.97588399,44.59353232,50.36099496,66.90617185
Bradi1g66100.v3.1,76.01271782,71.61148534,59.14192877,76.59868578,75.56357193,59.68283964,67.11430135,70.68040766,63.93213403,73.50733734,73.04204314,66.18165905,89.08399241,87.64697562,74.08319388,68.21861647,73.6045311,82.25621627
Bradi1g66120.v3.1,27.20155862,22.35008141,20.97323906,21.01652384,21.43337207,12.40396366,17.86495791,15.56093856,24.14850133,19.80805196,22.73760572,15.13099561,18.16163974,14.78070299,15.86115378,22.77116544,23.04487343,26.9042898
Bradi1g66130.v3.1,8.435326541,6.271706519,6.252891148,6.928524342,8.092191494,12.58373125,13.13315825,16.96704746,16.53558396,14.31217627,6.84140349,23.28857585,8.850925698,9.983457282,12.95972321,14.42173811,13.60839509,8.38412752
Bradi1g66150.v3.1,136.4816879,116.6537412,144.7283764,143.6514047,168.7331281,159.5437355,181.3534647,195.4491379,143.9905554,136.8244052,121.3343031,208.2814439,119.5449705,135.8787433,168.4764017,127.8980459,139.9578736,112.2889119
Bradi1g66160.v3.1,2.369473747,3.534961856,4.559399795,5.619803077,6.014466651,2.157211071,7.242550506,4.124586124,3.438091715,5.495875689,2.817048496,2.105181998,4.253042218,2.593105787,4.448860207,4.459353232,5.562555657,6.965916895
Bradi1g66167.v3.1,48.8111592,59.8662895,55.6246775,60.817047,61.89432954,70.91831397,57.16786532,62.7124572,63.93213403,50.14986566,48.49347768,68.0236933,86.21031524,85.70214627,70.50476284,60.24870857,45.59309011,46.55067817
Bradi1g66220.v3.1,67.57739128,67.50636835,60.31434586,62.97258791,56.97340228,66.78365941,68.85251347,84.83523731,78.25751618,68.69844611,64.28907103,46.70872557,68.62341093,71.31040915,75.24376611,73.91140783,64.36671545,72.82928682
Bradi1g66240.v3.1,50.99107505,75.94466439,60.1840773,57.27580123,73.92326284,73.07552504,74.26028452,71.99277597,81.77746722,58.05018696,77.67005138,67.89211942,77.12949537,90.36973669,67.11976051,61.00774741,66.45267383,64.4451593
Bradi1g66250.v3.1,49.09549605,37.174115,39.34110681,45.18937543,37.07098536,46.38003803,39.10977273,48.55762755,42.81242778,45.79896407,43.56364281,33.94605971,43.67989305,36.69244689,41.7806002,34.53626759,41.61983607,36.99861249
Bradi1g66290.v3.1,59.71073844,57.69969997,65.26455136,60.35514538,68.67427376,59.95249102,74.06714984,67.77444926,52.22625034,66.86648755,81.5937975,59.33981756,70.46256432,77.14489718,74.76019435,69.07253518,66.15467977,59.81511873
Bradi1g66296.v3.1,108.3323397,111.8644381,116.0692919,97.53822602,80.26579131,107.3212508,87.29687543,95.4279244,113.7844639,130.7560424,120.8312587,121.968982,105.5214258,94.90767182,99.03549678,127.4236466,117.4096569,140.1942915
Bradi1g66302.v3.1,14.02728458,19.95542983,19.93109053,22.2482615,21.32401813,25.34723009,17.67182323,21.37285537,22.42945547,17.28910894,17.00289985,24.47274072,23.21931157,24.76416027,24.56544549,24.28924314,13.31040104,17.3939362
Bradi1g66317.v3.1,47.4842539,52.34024168,45.07292369,62.97258791,57.73887985,62.10970209,67.21086869,67.86818985,63.5228374,61.25611445,52.92026817,72.23405729,61.38174445,62.36419419,74.47005129,67.26981791,59.4001479,48.67799411
Bradi1g66340.v3.1,10.61524239,12.31535098,10.16094812,11.85547499,19.13693935,11.86466089,16.51301515,10.87390887,17.51789588,15.57164778,12.77732711,14.60470011,11.4947087,12.57656307,10.83200746,10.81630359,16.98566102,17.18537581
Bradi1g66350.v3.1,22.84172693,22.12201936,15.24142217,20.40065501,27.77590054,20.22385379,42.29649495,21.46659596,27.91403035,27.25038362,17.10350872,32.76189484,26.09298874,36.17382573,40.91017103,28.08443738,30.79271881,24.48498933
Bradi1g66360.v3.1,21.98871638,16.07837489,31.65526144,19.16891735,27.1197769,24.80792732,29.45303872,30.65317415,20.30111298,16.02963743,10.16149636,38.55114533,9.88544948,5.445522154,33.4631659,22.20188631,15.09836535,7.883582594
Bradi1g66390.v3.1,7.677094942,3.648992884,2.735639877,5.080917851,4.374157565,7.460354955,4.442097643,4.968251467,9.413822553,7.785823892,3.52131062,8.552301865,5.862301436,6.353109179,4.835717616,6.262070497,9.83380375,9.13494491
Bradi1g66400.v3.1,32.13006402,37.74427014,23.96941607,35.79737577,39.25806414,50.15515741,34.47454041,36.74631274,50.58906381,36.98266349,30.68570683,38.41957146,50.3468241,50.17659699,51.45203544,29.31787551,37.05059393,34.57931201
Bradi1g66420.v3.1,62.64888588,56.78745175,67.21857984,62.43370268,63.09722287,63.99726178,61.12712627,62.24375423,65.73303922,58.05018696,53.92635692,64.20805093,62.18637406,68.97661395,68.5704758,57.78183231,68.9359576,60.06539119
Bradi1g66430.v3.1,76.58139152,83.0145881,98.61330415,79.0621611,91.9666628,99.68112825,88.35911617,109.1140511,106.4989838,95.83433232,85.6181525,96.96994576,83.56653224,84.79455925,108.3200746,93.83617759,90.39152942,80.96314187
Bradi1g66440.v3.1,723.4477246,737.6667176,927.7727241,895.2423286,824.5287009,854.2555842,853.0758822,936.4685312,901.7623413,803.3138298,873.6874692,964.5680765,839.3436291,744.6103269,960.9538047,815.2077228,779.055786,748.5232256
Bradi1g66470.v3.1,66.06092808,48.80527982,42.98862664,27.79108097,28.54137811,26.33595183,32.06035691,24.18507318,30.94282544,14.77016591,20.22238384,14.07840461,6.896825219,19.83725927,13.73343803,24.85852227,35.06396691,39.66818543
Bradi1g66480.v3.1,299.1223659,287.0160965,280.989296,326.3334965,308.3781083,326.7275935,280.3349882,285.9088108,351.0946516,309.1430075,303.9394109,296.3043662,409.2116297,432.1410795,342.0786642,239.3818767,231.9387046,246.309816
Bradi1g66497.v3.1,9.857010789,9.122482209,11.98470803,7.159475154,13.66924239,10.42652018,11.20181145,10.03024353,9.904978512,9.846777276,9.557843111,16.97302986,9.425661133,12.70621836,11.60572228,10.53166402,10.1317978,10.13603476
Bradi1g66580.v3.1,8.719663391,3.991085967,7.034502541,8.776130833,14.43471996,13.75222058,12.94002357,16.96704746,12.11518033,13.73968922,8.149318863,6.973415367,9.88544948,18.15174051,13.83015238,9.013586321,12.01909347,10.63657969
Bradi1g66590.v3.1,399.5880528,313.1292018,439.1353346,403.7020183,502.2626424,325.199569,569.4576044,379.9306263,404.6306511,494.8578068,408.1702053,412.3525238,307.2535635,390.7810422,331.8269428,332.8385349,495.2661161,389.8410736
Bradi1g66597.v3.1,4.170273796,2.39465158,2.34483418,4.311081813,4.374157565,5.393027678,3.669558923,4.124586124,5.238996899,4.923388638,4.024354994,2.105181998,6.437036871,0.907587026,3.578431036,2.941275536,3.97325404,2.669572942
Bradi1g66620.v3.1,134.396551,96.35621833,143.946765,152.7354699,128.8189403,119.4555631,145.0441448,139.8609658,143.2538215,110.1465086,128.0750977,131.5738748,111.4986744,120.8387297,156.193679,139.9477876,128.1374428,118.1703147
Bradi1g66627.v3.1,76.77094942,84.15489838,80.11516783,69.82412865,89.34216826,95.4565899,84.88269193,89.99096997,81.45002992,57.24870509,83.90780162,83.1546889,91.49788124,94.77801653,83.3677717,78.37076106,82.24635864,79.54493125
Bradi1g66640.v3.1,39.42804316,36.48992884,25.66290742,48.11475238,58.39500349,52.13260089,61.89966499,59.43153642,51.40765707,52.09632163,45.97825581,35.65652008,69.31309345,55.62211914,62.57418595,39.18538053,47.48038578,50.17962889
Bradi1g66660.v3.1,49.09549605,60.32241361,56.53655746,81.75658724,70.86135255,56.08748785,57.74726937,68.52437401,72.52736332,66.52299532,57.34705866,61.83972118,50.11692992,49.78763112,68.5704758,45.7320906,51.05631442,49.51223565
Bradi1g66670.v3.1,13.64816879,12.08728893,13.15712512,15.93560599,18.26210783,13.03315022,15.54734175,13.87360787,15.79885002,18.43408304,11.16758511,16.57830823,9.080819872,19.83725927,20.6968714,18.40669207,12.31708753,14.18210625
Bradi1g66677.v3.1,183.0181523,185.756544,171.3031637,161.5116008,154.517116,156.9371054,189.9479579,167.2332192,166.2562922,160.8688613,183.7118055,156.0466156,206.3300211,216.7836438,191.4944176,232.6454069,254.0895959,254.4019589
Bradi1g66687.v3.1,133.0696457,114.8292448,144.0770335,141.649831,149.3774808,162.3301331,178.7461465,149.3287658,152.1764881,152.396053,126.2641379,166.0462301,204.835709,201.8732856,179.1149805,144.5969006,128.5347682,116.5435437
Bradi1g66700.v3.1,173.4454783,134.7846746,165.9621526,130.4872084,199.2428771,171.4083964,105.4515354,107.4267204,121.069944,143.465255,156.9498448,82.10209791,95.17618802,92.44422132,117.5079381,78.46564092,99.72867641,149.9132055
Bradi1g66710.v3.1,188.7996682,236.0442272,203.8703051,200.5422879,207.6631304,191.6322502,148.1342997,116.519558,118.7778828,162.5863225,162.9863773,135.9158127,65.63478667,56.91867203,93.13592129,155.508084,250.4143359,216.0268479
Bradi1g66720.v3.1,41.98707481,29.53403615,23.96941607,35.79737577,25.151406,29.21223326,35.92305051,29.24706524,44.36775499,21.86900534,31.28936008,23.28857585,22.0698407,19.70760398,23.98515938,41.17785751,27.71344693,35.66382602
Bradi1g66731.v3.1,23.50517957,36.03380473,22.01538758,23.24904835,24.93269812,21.66199451,18.15465993,16.21712271,21.77458086,17.40360635,14.89011348,11.71007486,28.73677175,24.3751944,17.60201212,24.00460357,31.28937557,27.2796985
Bradi1g66740.v3.1,13.45861089,14.59597153,14.32954221,10.93167174,16.94986056,18.60594549,18.73406397,25.68492268,22.10201817,14.77016591,11.57002061,25.26218397,16.43743344,15.8179453,16.8282973,18.9759712,14.8003713,16.01743765
Bradi1g66750.v3.1,23.59995852,30.67434643,42.85835808,32.71803162,34.00907506,48.6271329,32.83289563,40.3084553,35.7725257,35.26520234,26.66135184,30.52513897,52.87566001,59.25246724,49.61446274,31.78475176,25.72681991,25.86148787
Bradi1g66761.v3.1,17.24976888,17.21868517,16.15330213,14.54990112,22.19884964,22.20129727,14.00226431,11.53009303,14.16166349,15.34265296,11.46941173,15.52571723,13.67870335,16.85518762,19.72972787,14.04221869,21.65423452,22.10740092
Bradi1g66780.v3.1,20.37747423,19.38527469,14.45981078,20.93954023,13.12247269,14.74094232,22.11392088,19.49804349,15.88070935,19.23556491,15.39315785,13.68368298,15.74775092,25.41243672,12.18600839,14.80125754,13.11173833,17.35222412
Bradi1g66790.v3.1,26.53810597,28.27969485,18.49813631,17.62924527,16.73115268,16.62850201,11.39494613,24.56003555,14.32538215,21.29651829,19.01507735,28.02523534,11.37976161,9.075870256,20.11658528,15.65517624,20.76025236,32.66055646
Bradi1g66800.v3.1,23.88429537,19.38527469,24.2299532,10.54675372,15.85632117,19.14524826,18.92719865,15.09223559,17.10859925,15.34265296,23.34125897,20.9202461,18.62142809,19.5779487,25.1457316,24.09948343,20.0649329,26.61230526
Bradi1g66820.v3.1,81.88901271,47.8930316,91.70907017,72.67252199,64.73753196,73.88447919,92.02867509,86.05386503,75.71987706,65.2635238,58.65497404,118.0217657,51.61124206,58.99315666,96.23078056,87.66898695,68.7372949,65.61309746
Bradi1g66830.v3.1,85.20627596,91.45288415,89.75504169,89.76288203,89.12346038,84.49076696,81.50283502,88.95982344,119.8420541,111.4059801,110.4685446,80.52321141,90.00356911,78.31179478,95.7472088,86.24578911,86.31894403,102.1528771
Bradi1g66850.v3.1,44.92522225,40.4810148,44.55184943,45.42032624,47.35025564,41.34654553,52.24293098,49.58877408,51.89881303,44.08150292,51.41113505,74.73396091,51.84113623,41.87865847,53.38632248,51.70952153,49.96366956,34.74616032
Bradi1g66870.v3.1,76.20227572,97.61055964,85.71671615,105.31357,81.57803858,98.96205789,105.5481027,115.7696332,107.5631551,80.72067418,101.1119192,116.4428792,115.7517166,142.6208183,105.6120727,103.8934423,96.55007318,91.47458533
Bradi1g66890.v3.1,41.60795901,35.57768062,27.74720447,32.56406441,39.80483384,29.03246567,25.49377778,28.21591871,23.16618941,15.80064261,19.41751285,18.42034248,14.48333296,15.04001357,22.53444409,37.47754312,55.42689386,58.10492356
Bradi1g66900.v3.1,6.444968593,11.74519584,5.992354017,6.235671908,9.076376947,6.291865624,14.77480303,7.31176631,12.19703966,4.808891228,5.835314741,5.657676619,12.52923248,8.816559677,7.156862072,6.451830209,8.045839432,8.509263752
Bradi1g66910.v3.1,34.59431671,32.95496698,28.52881586,37.56799865,34.55584476,39.81852102,37.46812795,36.18386917,30.28795082,34.46372047,35.81675945,46.70872557,27.58730088,32.02485647,38.58902658,32.25915104,37.84524474,41.75378929
Bradi1g66930.v3.1,77.24484417,76.51481953,81.67839062,85.1438658,82.34351615,79.45727446,69.04564815,78.08591457,90.78199314,75.3392959,81.89562413,74.86553479,72.18677062,81.55317701,90.81477683,75.52436538,91.68283698,75.33201145
Bradi1g66940.v3.1,28.90757972,28.39372588,28.65908443,22.86413033,28.10396235,33.07723643,23.852133,33.84035433,37.16413425,31.4867878,18.8138596,31.70930384,41.03611005,36.43313631,32.30259368,27.6100381,27.81277828,27.40483473
Bradi1g66950.v3.1,56.01435939,65.2257478,58.36031738,53.50360464,59.37918894,55.63806888,66.43832997,53.99458198,61.64007289,58.96616624,48.49347768,54.73473194,83.33663806,82.72007462,60.63989891,61.10262727,54.93023711,45.63301247
Bradi1g66960.v3.1,23.12606378,27.82357074,25.79317599,23.63396637,24.05786661,24.53827594,29.45303872,27.18477218,27.01357776,27.70837326,23.74369446,32.49874709,24.59867661,39.54486326,31.62559321,35.95946543,33.17667124,22.69137
Bradi1g66970.v3.1,78.19263367,85.86536379,88.84316173,84.52799697,80.70320707,106.5122966,90.67673233,96.83403331,82.18676385,73.27834252,66.30124853,96.70679801,93.5669288,107.6138902,88.59034673,100.8572869,114.2310537,83.25730612
Bradi1g66980.v3.1,19.71402158,17.56077825,18.49813631,17.86019608,21.98014176,17.70710754,21.9207862,22.68522368,20.13739433,20.72403124,20.32299272,18.94663798,17.12711596,19.18898283,16.8282973,19.26061077,20.76025236,19.47954006
Bradi1g66990.v3.1,8.90922129,6.043644464,9.249068156,5.234885058,7.217359982,9.437798437,11.97435017,13.68612668,8.677088614,8.701803174,8.451145487,9.604892864,5.402513088,13.48415009,13.15315192,8.444307185,9.138484293,10.01089853
Bradi1g67000.v3.1,30.89793767,31.70062568,42.46755238,38.10688388,34.6651987,44.13294317,46.93172728,52.02602951,37.08227493,34.23472564,36.11858607,56.83991393,41.38095131,48.49107823,45.16560253,41.08297765,34.36864745,21.31487146
Bradi1g67010.v3.1,17.72366363,12.99953715,9.900410984,18.63003212,18.37146177,16.17908303,16.22331313,15.46719796,22.02015884,15.6861452,17.90837972,13.42053523,20.57552857,14.78070299,25.53258901,13.85245898,22.44888533,20.10522122
Bradi1g67020.v3.1,463.6586229,457.6065138,439.7866774,540.8098167,504.5590751,480.0693471,455.7978452,470.2965587,519.6430049,519.2457552,504.7547251,427.878241,449.328163,398.4307042,395.1748436,373.9215125,461.1954627,540.9639294
Bradi1g67030.v3.1,0.28433685,0.798217193,0.521074262,0.153967208,0,0.089883795,0.965673401,0.187481187,0.654874612,0.22899482,0.301826625,0.526295499,0.114947087,0.259310579,0.677000466,0.569279136,0.198662702,0.625681158
Bradi1g67050.v3.1,68.05128603,74.80435412,97.83169275,84.52799697,73.70455496,85.4794887,77.44700674,85.67890266,74.24640918,79.69019749,82.19745075,125.5214766,97.24523559,114.0966546,120.2159399,82.64035458,67.74398139,58.14663564
Bradi1g67060.v3.1,55.25612779,61.23466183,55.88521464,51.42504734,51.61505926,63.99726178,59.09921213,71.33659182,56.89223195,62.63008337,57.14584091,62.2344428,81.49748467,97.24146703,62.57418595,68.21861647,51.55297117,60.64936027
Bradi1g67080.v3.1,83.78459171,54.62086223,65.91589418,33.33390045,31.93135022,21.7518783,27.90796128,20.34170884,30.69724746,16.94561671,20.92664597,25.78847947,22.29973487,27.48692135,44.68203077,46.30136973,47.67904849,47.67690426
Bradi1g67090.v3.1,43.78787485,40.36698378,40.5135239,50.96314572,39.91418778,43.5037566,53.11203704,47.8077028,41.17524125,39.04361687,52.31661492,50.26122019,62.18637406,77.92282891,67.11976051,42.60105535,43.10980634,39.08421635
Bradi1g67100.v3.1,66.91393863,66.82218218,102.260824,75.36694812,81.46868464,70.73854638,85.07582661,80.71065119,74.32826851,74.76680885,79.88344663,95.91735477,83.56653224,84.66490396,107.4496454,63.37974381,61.18811222,64.69543176
Bradi1g67110.v3.1,27.39111652,40.70907686,37.12654119,44.72747381,45.81930049,47.72829495,42.58619697,42.93319192,42.97614644,50.72235271,58.05132079,44.86669132,56.09417845,61.45660716,44.77874513,30.93083306,30.79271881,34.07876708
Bradi1g67120.v3.1,52.50753824,50.51574523,41.94647812,85.1438658,77.09452708,75.59227129,106.4172088,88.67860166,105.1073753,96.40681937,97.38939085,71.04989242,91.15303998,83.36835107,70.21461979,23.24556472,29.6007426,29.32359028
Bradi1g67140.v3.1,160.745099,132.5040541,181.2035747,173.6750102,161.9531838,167.183858,181.9328687,192.1682171,166.9930262,160.1818768,179.3856239,214.5969899,155.6383558,161.29118,194.4925625,184.4464401,142.341826,128.2646374
Bradi1g67145.v3.1,112.8817293,120.0746721,88.84316173,80.44786597,87.37379735,81.16506656,75.12939058,79.49202347,80.7951553,78.31622857,79.17918451,84.07570603,62.87605658,113.5780335,70.9883346,111.2940711,149.5930146,133.6037833
